MALIK_MAREK,	42,	808,	2,	8,	4,	34,	53,	88,	6.2,	25.0,	2.38,	2.30,	9.28,	92.09,	2.64,	2.20,	54.5,	2.88,	2.63,	25.1,	29.2,	45.7,	-1;
MARA_PAUL,	61,	1090,	1,	16,	7,	80,	135,	183,	2.6,	42.1,	2.09,	1.81,	6.80,	92.90,	2.42,	2.24,	52.0,	2.69,	2.63,	38.3,	24.4,	37.3,	-1;
MARKOV_ANDREI,	82,	2044,	16,	42,	21,	145,	228,	346,	11.4,	30.0,	4.11,	2.76,	13.10,	91.29,	2.47,	2.46,	50.2,	2.83,	2.66,	31.7,	32.6,	35.7,	-1;
MARTIN_PAUL,	73,	1738,	5,	27,	12,	93,	134,	212,	5.9,	31.8,	2.93,	2.28,	9.48,	91.04,	2.21,	2.29,	49.1,	2.82,	2.64,	31.5,	29.6,	38.9,	-1;
MARTINEK_RADEK,	69,	1578,	0,	15,	6,	98,	120,	175,	0.0,	38.5,	1.48,	3.23,	5.40,	90.25,	2.41,	2.77,	46.6,	2.94,	2.57,	22.6,	38.2,	39.2,	-1;
MCCABE_BRYAN,	54,	1396,	5,	18,	8,	107,	152,	238,	7.6,	27.3,	2.84,	2.88,	9.15,	90.23,	2.78,	2.97,	48.4,	2.79,	2.63,	31.3,	29.8,	39.0,	-1;
MCCARTHY_STEVE,	55,	868,	1,	6,	2,	41,	57,	68,	5.9,	35.3,	1.17,	2.97,	5.06,	91.21,	2.62,	3.06,	46.2,	2.57,	2.65,	27.6,	36.1,	36.4,	-1;
MCIVER_NATHAN,	17,	177,	0,	0,	0,	9,	12,	13,	0.0,	0.0,	0.34,	3.04,	1.56,	85.94,	2.64,	2.30,	53.3,	2.53,	2.61,	32.4,	27.7,	39.9,	-1;
MCKEE_JAY,	66,	1180,	2,	7,	3,	42,	58,	80,	5.6,	19.4,	1.83,	2.95,	8.16,	89.38,	2.57,	2.72,	48.6,	2.71,	2.51,	23.1,	35.7,	41.2,	-1;
MCLAREN_KYLE,	61,	1117,	3,	7,	0,	39,	60,	96,	7.1,	16.7,	2.26,	2.58,	8.66,	90.26,	2.46,	2.18,	53.0,	2.76,	2.52,	25.8,	31.5,	42.6,	-1;
MEECH_DEREK,	32,	388,	0,	3,	1,	44,	58,	82,	0.0,	27.3,	1.70,	1.70,	5.16,	92.14,	2.84,	2.13,	57.1,	2.50,	2.59,	44.6,	18.1,	37.2,	-1;
MESZAROS_ANDREJ,	82,	1729,	9,	27,	16,	160,	235,	354,	9.1,	27.3,	3.43,	2.98,	10.70,	89.94,	3.21,	2.77,	53.7,	2.71,	2.61,	33.9,	26.4,	39.7,	-1;
METHOT_MARC,	9,	128,	0,	0,	0,	9,	12,	18,	0.0,	0.0,	2.34,	3.75,	8.47,	86.67,	2.32,	2.33,	49.9,	2.41,	2.58,	40.0,	25.9,	34.1,	-1;
MEYER_FREDDY,	57,	1069,	3,	9,	5,	51,	77,	125,	6.7,	20.0,	2.53,	2.98,	8.51,	89.48,	2.06,	2.79,	42.5,	2.77,	2.57,	24.6,	35.1,	40.3,	-1;
MEZEI_BRANISLAV,	57,	823,	2,	3,	0,	38,	53,	88,	10.5,	15.8,	1.38,	3.06,	5.01,	91.53,	2.87,	2.41,	54.3,	2.73,	2.67,	30.9,	34.5,	34.6,	-1;
MICHALEK_ZBYNEK,	74,	1598,	4,	13,	5,	91,	130,	184,	7.0,	22.8,	2.14,	2.63,	7.52,	91.22,	3.00,	2.59,	53.7,	2.66,	2.50,	31.7,	32.7,	35.6,	-1;
MILLER_AARON,	57,	987,	1,	8,	1,	27,	45,	68,	3.1,	25.0,	1.94,	2.92,	9.25,	90.61,	2.62,	2.22,	54.2,	2.63,	2.55,	21.0,	39.0,	39.9,	-1;
MITCHELL_WILLIE,	72,	1670,	2,	10,	5,	65,	94,	141,	3.6,	18.2,	1.98,	3.20,	9.11,	90.59,	2.74,	2.09,	56.7,	2.91,	2.51,	16.9,	43.0,	40.1,	-1;
MODRY_JAROSLAV,	80,	1524,	1,	8,	2,	56,	77,	122,	2.0,	15.7,	2.01,	3.31,	8.11,	90.43,	2.82,	2.96,	48.8,	2.72,	2.47,	23.9,	35.3,	40.8,	-1;
MONTADOR_STEVE,	73,	849,	8,	15,	10,	96,	123,	157,	17.8,	33.3,	3.18,	2.33,	9.28,	91.79,	2.33,	2.63,	47.0,	2.54,	2.67,	40.0,	27.7,	32.4,	-1;
MORRIS_DEREK,	81,	1761,	8,	16,	11,	132,	189,	276,	11.1,	22.2,	2.45,	2.76,	8.80,	91.59,	2.71,	2.72,	49.8,	2.89,	2.48,	23.9,	36.3,	39.8,	-1;
MORRISONN_SHAONE,	75,	1534,	1,	9,	3,	47,	73,	115,	1.9,	17.3,	2.03,	3.25,	7.76,	90.01,	3.26,	2.46,	57.0,	2.84,	2.68,	23.1,	35.2,	41.7,	-1;
MOTTAU_MIKE,	76,	1568,	4,	13,	6,	68,	86,	127,	7.8,	25.5,	1.95,	2.33,	7.23,	91.99,	2.56,	2.31,	52.6,	2.84,	2.65,	31.0,	30.4,	38.5,	-1;
MURPHY_CORY,	47,	723,	2,	15,	7,	65,	94,	135,	4.7,	34.9,	3.57,	1.58,	9.21,	93.83,	2.37,	2.75,	46.2,	2.48,	2.74,	44.4,	21.6,	33.9,	-1;
MURRAY_DOUGLAS,	66,	1154,	1,	9,	4,	48,	76,	120,	2.0,	18.4,	2.55,	2.29,	10.36,	90.95,	2.58,	2.24,	53.5,	2.73,	2.50,	24.3,	30.0,	45.7,	-1;
NASREDDINE_ALAIN,	6,	77,	0,	0,	0,	3,	4,	6,	0.0,	0.0,	1.55,	4.66,	7.41,	85.00,	2.65,	2.40,	52.4,	2.43,	2.48,	19.6,	33.3,	47.1,	-1;
NIEDERMAYER_SCOTT,	48,	1147,	8,	17,	4,	87,	131,	168,	15.4,	32.7,	2.72,	2.35,	9.61,	91.04,	2.26,	2.18,	50.9,	2.85,	2.51,	32.1,	28.2,	39.7,	-1;
NISKANEN_MATT,	78,	1597,	7,	19,	5,	99,	138,	187,	8.8,	23.8,	3.00,	2.14,	11.24,	91.69,	2.98,	2.54,	54.0,	2.69,	2.49,	30.7,	27.7,	41.6,	-1;
NORSTROM_MATTIAS,	66,	1287,	2,	11,	4,	54,	72,	97,	4.7,	25.6,	2.00,	2.80,	8.74,	90.31,	3.18,	2.34,	57.7,	2.79,	2.50,	23.0,	32.2,	44.7,	-1;
NUMMELIN_PETTERI,	26,	398,	2,	7,	4,	31,	37,	63,	9.5,	33.3,	3.16,	2.26,	10.10,	91.02,	2.73,	2.48,	52.5,	2.50,	2.68,	45.7,	20.4,	33.9,	-1;
ODUYA_JOHNNY,	75,	1425,	6,	20,	10,	63,	97,	163,	8.7,	29.0,	2.90,	1.81,	9.54,	92.77,	2.41,	2.51,	49.0,	2.77,	2.63,	31.6,	25.7,	42.7,	-1;
OHLUND_MATTIAS,	53,	1258,	9,	15,	8,	128,	189,	257,	15.8,	26.3,	2.72,	2.19,	9.28,	91.73,	2.65,	2.33,	53.3,	2.67,	2.59,	36.8,	28.7,	34.5,	-1;
ORPIK_BROOKS,	78,	1323,	1,	10,	4,	50,	88,	132,	2.0,	20.4,	2.22,	2.13,	8.96,	93.17,	3.19,	2.56,	55.5,	2.64,	2.62,	25.4,	34.2,	40.3,	-1;
OZOLINSH_SANDIS,	39,	658,	3,	13,	9,	39,	64,	103,	7.7,	33.3,	3.55,	2.55,	10.26,	88.24,	2.63,	2.00,	56.9,	2.48,	2.62,	43.1,	17.6,	39.4,	-1;
O_BRIEN_SHANE,	77,	1633,	4,	17,	5,	69,	99,	147,	6.2,	26.6,	2.35,	2.94,	9.16,	91.00,	2.72,	3.04,	47.2,	2.72,	2.62,	26.5,	34.7,	38.9,	-1;
O_BYRNE_RYAN,	33,	442,	1,	6,	2,	10,	16,	30,	4.8,	28.6,	2.85,	1.90,	11.60,	94.04,	3.14,	2.54,	55.3,	2.64,	2.65,	27.2,	35.6,	37.2,	-1;
O_DONNELL_SEAN,	82,	1415,	2,	7,	4,	25,	38,	62,	5.6,	19.4,	1.53,	2.29,	7.06,	92.92,	2.51,	2.17,	53.7,	2.89,	2.54,	22.5,	35.5,	42.0,	-1;
PAETSCH_NATHAN,	59,	800,	2,	7,	3,	49,	59,	88,	5.3,	18.4,	2.85,	2.17,	9.77,	91.13,	2.94,	2.69,	52.1,	2.54,	2.69,	35.1,	26.8,	38.1,	-1;
PARENT_RYAN,	22,	329,	0,	0,	0,	9,	14,	20,	0.0,	0.0,	1.64,	2.37,	6.43,	93.19,	2.81,	2.67,	51.3,	2.60,	2.65,	26.3,	32.2,	41.5,	-1;
PHANEUF_DION,	82,	2164,	17,	43,	20,	263,	372,	531,	12.7,	32.1,	3.71,	2.63,	11.04,	90.43,	2.33,	2.51,	48.2,	2.65,	2.53,	38.1,	25.3,	36.6,	-1;
PHILLIPS_CHRIS,	81,	1815,	5,	13,	4,	80,	100,	164,	7.0,	18.3,	2.35,	3.27,	10.10,	90.37,	3.31,	2.86,	53.6,	2.98,	2.59,	19.7,	38.2,	42.1,	-1;
PICARD_ALEXANDRE,	27,	510,	3,	3,	0,	25,	36,	51,	15.0,	15.0,	2.35,	3.06,	9.90,	88.98,	2.66,	2.90,	47.9,	2.76,	2.57,	28.2,	33.7,	38.1,	-1;
PITKANEN_JONI,	63,	1519,	8,	18,	8,	101,	141,	203,	9.6,	21.7,	3.28,	2.88,	11.05,	90.56,	2.53,	2.84,	47.1,	2.67,	2.51,	31.2,	29.2,	39.5,	-1;
POLAK_ROMAN,	6,	69,	0,	1,	1,	2,	3,	5,	0.0,	33.3,	2.60,	1.73,	11.54,	93.55,	2.64,	2.68,	49.6,	2.43,	2.51,	27.5,	31.4,	41.2,	-1;
POPOVIC_MARK,	33,	477,	0,	2,	0,	25,	34,	45,	0.0,	15.4,	1.63,	2.26,	6.88,	93.00,	2.45,	3.16,	43.7,	2.60,	2.63,	23.6,	37.4,	39.0,	-1;
POTHIER_BRIAN,	38,	710,	5,	9,	7,	65,	81,	123,	14.3,	25.7,	2.96,	2.37,	9.72,	90.28,	2.86,	2.82,	50.4,	2.71,	2.71,	33.1,	29.3,	37.7,	-1;
POTI_TOM,	70,	1639,	2,	27,	9,	97,	124,	179,	2.7,	36.5,	2.71,	3.15,	8.79,	89.00,	2.94,	2.49,	54.2,	2.76,	2.69,	30.7,	33.1,	36.2,	-1;
PRATT_NOLAN,	55,	743,	1,	6,	4,	21,	36,	49,	4.8,	28.6,	1.69,	2.10,	6.71,	92.72,	3.14,	2.67,	54.0,	2.55,	2.64,	28.7,	32.6,	38.7,	-1;
PREISSING_TOM,	77,	1376,	8,	16,	7,	93,	137,	191,	11.9,	23.9,	2.92,	2.92,	10.00,	90.13,	2.74,	3.08,	47.1,	2.60,	2.47,	36.0,	26.2,	37.7,	-1;
PRONGER_CHRIS,	72,	1870,	12,	31,	15,	182,	247,	355,	15.0,	38.8,	2.57,	2.21,	8.93,	91.70,	2.12,	2.18,	49.4,	2.81,	2.56,	33.3,	27.9,	38.7,	-1;
QUINCEY_KYLE,	6,	83,	0,	0,	0,	5,	8,	10,	0.0,	0.0,	0.00,	2.86,	0.00,	90.70,	2.46,	2.10,	53.9,	2.68,	2.53,	22.1,	31.2,	46.8,	-1;
RACHUNEK_KAREL,	47,	911,	4,	9,	5,	68,	100,	141,	9.1,	20.5,	2.90,	2.37,	9.02,	89.89,	2.27,	2.15,	51.3,	2.68,	2.65,	35.4,	20.5,	44.1,	-1;
RAFALSKI_BRIAN,	73,	1756,	13,	42,	12,	175,	227,	357,	11.0,	35.6,	4.03,	1.67,	10.33,	92.23,	3.03,	2.53,	54.4,	2.71,	2.59,	40.8,	20.4,	38.9,	-1;
RANGER_PAUL,	72,	1815,	10,	21,	9,	105,	147,	211,	12.2,	25.6,	2.71,	3.73,	9.33,	85.89,	3.05,	2.86,	51.6,	2.89,	2.62,	27.3,	31.8,	40.9,	-1;
REDDEN_WADE,	80,	1773,	6,	30,	13,	136,	214,	326,	5.3,	26.5,	3.82,	2.98,	10.98,	89.11,	3.19,	2.66,	54.5,	2.65,	2.63,	39.9,	20.8,	39.2,	-1;
REGEHR_ROBYN,	82,	1750,	5,	15,	4,	93,	150,	222,	7.5,	22.4,	2.30,	3.05,	10.21,	90.18,	2.60,	2.37,	52.3,	2.76,	2.51,	23.6,	35.3,	41.2,	-1;
RICHARDSON_LUKE,	76,	939,	2,	7,	3,	41,	58,	88,	5.4,	18.9,	2.36,	2.30,	8.47,	91.93,	3.23,	2.83,	53.3,	2.52,	2.60,	31.8,	24.0,	44.2,	-1;
RICHMOND_DANNY,	7,	65,	0,	0,	0,	2,	3,	5,	0.0,	0.0,	0.91,	7.29,	3.03,	78.38,	2.67,	2.59,	50.7,	2.59,	2.75,	25.9,	31.5,	42.6,	-1;
RIVET_CRAIG,	74,	1568,	5,	30,	12,	105,	141,	220,	6.5,	39.0,	2.94,	2.07,	9.52,	91.35,	2.63,	2.24,	54.0,	2.70,	2.55,	37.1,	24.3,	38.6,	-1;
ROBIDAS_STEPHANE,	82,	1693,	9,	17,	11,	153,	211,	322,	10.7,	20.2,	2.98,	2.76,	11.20,	89.01,	2.81,	2.11,	57.1,	2.67,	2.52,	30.9,	28.5,	40.6,	-1;
ROME_AARON,	17,	309,	1,	1,	0,	15,	24,	33,	16.7,	16.7,	1.17,	2.72,	4.62,	89.86,	2.34,	2.42,	49.1,	2.69,	2.52,	24.6,	34.7,	40.7,	-1;
ROURKE_ALLAN,	13,	142,	0,	0,	0,	4,	7,	12,	0.0,	0.0,	2.11,	2.53,	10.20,	91.89,	2.96,	2.85,	51.0,	2.33,	2.46,	25.7,	38.2,	36.0,	-1;
ROY_MATHIEU,	13,	134,	0,	1,	0,	8,	9,	15,	0.0,	16.7,	2.68,	3.13,	9.38,	87.93,	2.75,	2.80,	49.6,	2.46,	2.46,	30.8,	23.1,	46.2,	-1;
ROZSIVAL_MICHAL,	80,	1963,	13,	24,	9,	127,	191,	269,	14.9,	27.6,	2.66,	2.50,	8.44,	90.44,	2.42,	2.06,	54.0,	2.78,	2.66,	34.6,	25.5,	39.9,	-1;
RUSSELL_KRIS,	67,	989,	2,	8,	2,	90,	120,	176,	5.9,	23.5,	2.06,	2.00,	6.15,	90.57,	2.43,	2.52,	49.1,	2.41,	2.65,	46.3,	15.4,	38.3,	-1;
SALEI_RUSLAN,	82,	1840,	6,	24,	11,	111,	162,	250,	7.9,	31.6,	2.48,	2.58,	8.53,	91.84,	2.69,	2.47,	52.1,	2.77,	2.66,	31.1,	34.4,	34.5,	-1;
SALO_SAMI,	63,	1488,	8,	17,	8,	122,	195,	278,	12.5,	26.6,	2.58,	2.18,	9.05,	92.39,	2.54,	2.58,	49.6,	2.79,	2.53,	31.5,	30.5,	38.0,	-1;
SALVADOR_BRYCE,	64,	1267,	1,	10,	4,	29,	51,	68,	2.0,	20.4,	2.32,	3.12,	11.42,	89.81,	2.32,	2.68,	46.4,	2.93,	2.54,	21.5,	37.5,	41.0,	-1;
SARICH_CORY,	80,	1506,	2,	5,	2,	57,	97,	135,	4.2,	10.4,	1.91,	2.91,	8.74,	90.71,	2.90,	2.57,	53.0,	2.79,	2.52,	20.5,	36.7,	42.8,	-1;
SAUER_KURT,	54,	1009,	1,	5,	1,	28,	46,	67,	2.4,	12.2,	2.44,	2.79,	11.17,	90.93,	2.73,	2.58,	51.4,	2.90,	2.50,	19.7,	38.1,	42.2,	-1;
SCHNEIDER_MATHIEU,	65,	1448,	13,	26,	15,	140,	221,	310,	15.5,	31.0,	3.48,	1.33,	11.14,	94.45,	2.32,	2.32,	49.9,	2.56,	2.58,	39.0,	23.9,	37.1,	-1;
SCHUBERT_CHRISTOPH,	82,	1112,	8,	16,	8,	137,	182,	246,	15.7,	31.4,	2.75,	2.86,	9.04,	90.43,	2.94,	2.83,	51.0,	2.67,	2.62,	30.3,	28.9,	40.7,	-1;
SCHULTZ_JEFF,	71,	1281,	5,	12,	6,	36,	60,	101,	9.3,	22.2,	2.53,	2.86,	9.80,	89.98,	2.81,	2.58,	52.1,	2.77,	2.65,	26.6,	34.7,	38.7,	-1;
SCHULTZ_NICK,	80,	1611,	2,	13,	1,	51,	91,	131,	3.4,	22.0,	2.20,	2.64,	10.21,	91.95,	3.00,	2.42,	55.3,	2.89,	2.52,	17.3,	42.1,	40.6,	-1;
SCUDERI_ROB,	71,	1329,	0,	5,	0,	28,	45,	58,	0.0,	11.6,	1.94,	2.93,	9.09,	90.55,	3.21,	2.42,	57.1,	2.81,	2.62,	20.3,	37.2,	42.5,	-1;
SEABROOK_BRENT,	82,	1762,	9,	23,	8,	152,	188,	250,	11.0,	28.0,	2.79,	2.89,	9.75,	89.94,	3.04,	2.66,	53.3,	2.78,	2.49,	30.1,	29.8,	40.1,	-1;
SEIDENBERG_DENNIS,	47,	885,	0,	14,	7,	80,	110,	178,	0.0,	31.1,	3.05,	2.51,	9.30,	91.04,	3.15,	2.95,	51.6,	2.74,	2.70,	33.8,	27.5,	38.7,	-1;
SEKERA_ANDREJ,	37,	725,	2,	6,	4,	28,	45,	73,	5.6,	16.7,	2.98,	2.81,	11.61,	89.24,	3.14,	2.62,	54.5,	2.71,	2.64,	30.7,	27.9,	41.4,	-1;
SEMENOV_ALEXEI,	22,	335,	1,	3,	1,	23,	36,	47,	9.1,	27.3,	1.97,	2.68,	7.05,	89.80,	2.58,	2.19,	54.1,	2.66,	2.48,	30.6,	30.2,	39.1,	-1;
SKOULA_MARTIN,	79,	1616,	3,	8,	2,	62,	85,	130,	7.3,	19.5,	1.52,	2.86,	6.50,	91.17,	3.27,	2.32,	58.5,	2.69,	2.54,	21.5,	39.6,	38.9,	-1;
SKRASTINS_KARLIS,	60,	1116,	2,	3,	1,	45,	75,	119,	7.1,	10.7,	1.50,	2.53,	5.86,	92.48,	2.92,	2.58,	53.1,	2.80,	2.61,	22.1,	34.4,	43.6,	-1;
SMABY_MATT,	14,	169,	0,	0,	0,	7,	12,	20,	0.0,	0.0,	0.71,	3.88,	3.45,	88.04,	2.47,	2.90,	46.1,	2.59,	2.66,	35.7,	25.6,	38.8,	-1;
SMID_LADISLAV,	65,	1160,	0,	4,	2,	45,	61,	83,	0.0,	13.3,	1.55,	3.26,	7.26,	89.74,	2.88,	2.78,	50.9,	2.70,	2.51,	23.2,	38.3,	38.5,	-1;
SMITH_JASON,	77,	1381,	1,	9,	6,	58,	87,	133,	2.3,	20.5,	1.91,	2.91,	7.93,	91.66,	3.26,	2.57,	56.0,	2.69,	2.59,	20.3,	40.7,	39.0,	-1;
SOPEL_BRENT,	58,	1177,	1,	19,	7,	56,	77,	110,	2.1,	40.4,	2.40,	2.96,	9.81,	90.65,	2.92,	2.71,	51.8,	2.78,	2.52,	24.5,	38.7,	36.8,	-1;
SOURAY_SHELDON,	26,	632,	3,	7,	2,	71,	113,	177,	12.0,	28.0,	2.37,	2.47,	9.43,	91.42,	2.72,	2.97,	47.8,	2.77,	2.54,	30.8,	31.9,	37.3,	-1;
SPACEK_JAROSLAV,	60,	1376,	9,	23,	11,	95,	136,	218,	9.7,	24.7,	4.05,	2.92,	12.43,	89.31,	2.98,	2.52,	54.2,	2.76,	2.62,	36.9,	25.5,	37.6,	-1;
SPILLER_MATTHEW,	9,	178,	0,	1,	0,	6,	8,	14,	0.0,	25.0,	1.35,	4.04,	4.55,	89.47,	2.02,	2.57,	44.1,	2.84,	2.49,	22.2,	41.4,	36.4,	-1;
STAAL_MARC,	80,	1503,	2,	8,	6,	78,	131,	189,	4.9,	19.5,	1.64,	2.48,	5.88,	90.86,	2.92,	2.07,	58.5,	2.75,	2.65,	30.2,	27.3,	42.5,	-1;
STAIOS_STEVE,	82,	1805,	7,	9,	3,	73,	117,	170,	11.7,	15.0,	1.99,	3.32,	8.96,	90.13,	2.97,	2.63,	53.0,	2.80,	2.50,	20.2,	39.4,	40.4,	-1;
STRALMAN_ANTON,	50,	640,	3,	6,	3,	40,	56,	83,	13.0,	26.1,	2.15,	2.53,	7.40,	89.41,	2.74,	2.98,	47.9,	2.60,	2.61,	37.1,	24.0,	38.8,	-1;
STREIT_MARK,	81,	1416,	13,	49,	23,	164,	223,	313,	11.8,	44.5,	4.66,	2.37,	13.05,	90.34,	2.51,	2.54,	49.7,	2.65,	2.66,	42.4,	22.0,	35.6,	-1;
STRUDWICK_JASON,	52,	672,	1,	1,	0,	21,	29,	46,	6.2,	6.2,	1.43,	1.96,	5.71,	92.86,	2.45,	2.11,	53.7,	2.64,	2.65,	35.3,	24.2,	40.5,	-1;
STUART_BRAD,	72,	1521,	6,	17,	9,	132,	178,	265,	8.5,	23.9,	2.80,	3.47,	9.71,	89.47,	2.83,	2.78,	50.5,	2.64,	2.49,	33.1,	30.6,	36.3,	-1;
STUART_MARK,	82,	1260,	5,	3,	3,	61,	82,	137,	12.8,	7.7,	1.86,	2.57,	7.21,	91.93,	2.53,	2.42,	51.1,	2.72,	2.65,	28.6,	32.8,	38.6,	-1;
SUTER_RYAN,	76,	1565,	7,	24,	9,	138,	187,	271,	9.6,	32.9,	2.80,	2.45,	8.81,	91.11,	3.02,	2.65,	53.2,	2.63,	2.52,	35.7,	27.1,	37.2,	-1;
SUTTON_ANDY,	58,	1054,	1,	7,	3,	57,	87,	123,	2.9,	20.6,	1.94,	3.19,	7.11,	89.59,	2.48,	2.69,	48.0,	2.78,	2.59,	24.4,	35.9,	39.7,	-1;
SYDOR_DARRYL,	74,	1299,	1,	12,	5,	59,	96,	130,	1.8,	21.1,	2.63,	2.40,	9.38,	92.04,	3.08,	2.52,	55.0,	2.61,	2.63,	34.4,	30.8,	34.8,	-1;
TALLINDER_HENRIK,	71,	1494,	1,	17,	3,	70,	102,	148,	1.8,	29.8,	2.29,	3.17,	8.49,	90.08,	3.40,	2.73,	55.5,	2.98,	2.63,	22.9,	38.1,	38.9,	-1;
TANABE_DAVID,	18,	215,	1,	2,	1,	12,	16,	28,	10.0,	20.0,	2.78,	2.23,	8.77,	91.67,	3.12,	2.94,	51.5,	2.78,	2.66,	31.1,	29.0,	39.9,	-1;
TARNSTROM_DICK,	48,	929,	3,	11,	2,	44,	74,	117,	8.8,	32.4,	2.19,	2.84,	7.71,	89.84,	2.66,	2.65,	50.1,	2.63,	2.57,	36.1,	28.1,	35.8,	-1;
TIMONEN_KIMMO,	80,	1884,	8,	36,	12,	125,	179,	245,	7.8,	35.3,	3.25,	2.55,	10.82,	91.09,	2.97,	2.78,	51.6,	2.75,	2.62,	34.2,	29.3,	36.5,	-1;
TOLLEFSEN_OLE-KRISTIAN,	51,	627,	2,	2,	1,	21,	33,	49,	10.0,	10.0,	1.91,	2.87,	7.75,	90.03,	2.32,	2.32,	50.0,	2.54,	2.54,	26.2,	35.0,	38.8,	-1;
TYUTIN_FEDOR,	82,	1677,	5,	15,	2,	131,	183,	253,	7.4,	22.1,	2.43,	2.36,	8.11,	90.22,	2.69,	2.07,	56.6,	2.78,	2.64,	33.5,	26.8,	39.7,	-1;
VALABIK_BORIS,	7,	116,	0,	0,	0,	5,	9,	13,	0.0,	0.0,	2.05,	4.62,	7.55,	88.31,	2.34,	2.88,	44.8,	2.59,	2.70,	18.4,	42.9,	38.8,	-1;
VANDERMEER_JIM,	75,	1472,	3,	14,	7,	72,	98,	155,	5.0,	23.3,	2.44,	2.40,	9.62,	91.45,	3.13,	2.61,	54.5,	2.65,	2.59,	29.6,	32.0,	38.4,	-1;
VAN_RYN_MIKE,	20,	356,	0,	2,	2,	16,	24,	33,	0.0,	18.2,	1.85,	2.19,	7.80,	93.26,	2.66,	2.58,	50.8,	2.85,	2.82,	32.2,	35.5,	32.2,	-1;
VISHNEVSKI_VITALY,	69,	1072,	2,	5,	2,	48,	70,	102,	6.5,	16.1,	1.74,	2.85,	7.11,	90.04,	2.49,	1.99,	55.5,	2.65,	2.62,	31.3,	29.1,	39.6,	-1;
VISNOVSKY_LUBOMIR,	82,	1884,	8,	33,	15,	153,	231,	340,	7.5,	31.1,	3.37,	2.90,	10.17,	88.44,	2.42,	3.27,	42.5,	2.60,	2.48,	39.0,	25.5,	35.5,	-1;
VLASIC_MARC-EDOUARD,	82,	1767,	2,	12,	5,	72,	126,	181,	4.5,	27.3,	1.49,	2.55,	6.19,	90.28,	3.03,	2.09,	59.1,	2.78,	2.54,	26.1,	33.5,	40.4,	-1;
VOLCHENKOV_ANTON,	67,	1370,	1,	14,	4,	71,	110,	169,	2.0,	27.5,	2.23,	3.20,	9.68,	90.54,	3.22,	2.93,	52.4,	2.99,	2.59,	19.8,	37.0,	43.2,	-1;
WAGNER_STEVE,	24,	443,	2,	6,	2,	25,	40,	56,	11.8,	35.3,	2.30,	2.30,	9.04,	91.75,	2.62,	2.52,	51.0,	2.66,	2.58,	32.3,	27.6,	40.1,	-1;
WALKER_MATT,	43,	683,	1,	1,	0,	47,	55,	81,	4.8,	4.8,	1.84,	2.72,	6.27,	90.55,	2.47,	2.71,	47.7,	2.70,	2.45,	25.7,	32.6,	41.7,	-1;
WALLIN_NICLAS,	65,	1176,	2,	6,	3,	59,	88,	132,	5.7,	17.1,	1.78,	3.42,	6.57,	89.66,	3.36,	2.69,	55.5,	2.78,	2.62,	26.0,	32.9,	41.1,	-1;
WARD_AARON,	65,	1349,	5,	8,	2,	68,	105,	146,	9.3,	14.8,	2.40,	2.54,	9.17,	91.53,	2.60,	2.51,	50.9,	2.88,	2.65,	26.1,	34.9,	39.0,	-1;
WARRENER_RHETT,	31,	416,	1,	3,	2,	15,	21,	32,	6.2,	18.8,	2.31,	3.31,	8.51,	87.89,	2.31,	2.58,	47.2,	2.67,	2.53,	30.4,	31.5,	38.1,	-1;
WEAVER_MIKE,	55,	772,	0,	1,	1,	33,	46,	84,	0.0,	4.8,	1.63,	2.10,	6.27,	92.22,	2.80,	2.34,	54.4,	2.66,	2.60,	24.1,	35.7,	40.2,	-1;
WEBER_MIKE,	16,	266,	0,	3,	2,	12,	16,	27,	0.0,	15.8,	4.27,	2.02,	13.97,	91.26,	2.89,	2.70,	51.7,	2.66,	2.67,	30.6,	27.7,	41.7,	-1;
WEBER_SHEA,	54,	1052,	6,	14,	8,	152,	208,	305,	11.8,	27.5,	2.91,	2.56,	8.44,	90.78,	2.74,	2.60,	51.3,	2.62,	2.53,	34.2,	29.6,	36.2,	-1;
WESLEY_GLEN,	77,	1235,	1,	7,	4,	62,	91,	134,	3.0,	21.2,	1.60,	3.79,	6.12,	88.38,	3.39,	2.69,	55.7,	2.78,	2.66,	25.5,	37.8,	36.7,	-1;
WESTCOTT_DUVIE,	23,	377,	1,	3,	2,	27,	38,	60,	6.7,	20.0,	2.38,	2.38,	7.32,	90.13,	2.41,	2.28,	51.4,	2.45,	2.57,	48.1,	20.0,	31.9,	-1;
WHITE_COLIN,	57,	1119,	2,	8,	3,	27,	47,	77,	7.1,	28.6,	1.50,	2.57,	7.18,	92.46,	2.64,	2.23,	54.2,	2.95,	2.62,	24.5,	37.3,	38.2,	-1;
WHITE_IAN,	81,	1520,	5,	16,	7,	116,	171,	283,	7.8,	25.0,	2.53,	3.00,	7.92,	89.53,	2.67,	3.02,	46.9,	2.72,	2.61,	32.9,	28.0,	39.1,	-1;
WHITNEY_RYAN,	76,	1706,	12,	28,	19,	119,	157,	224,	11.8,	27.5,	3.59,	2.67,	11.92,	90.82,	2.71,	2.40,	53.0,	2.64,	2.63,	35.9,	27.7,	36.5,	-1;
WIDEMAN_DENNIS,	81,	2037,	13,	24,	10,	171,	271,	380,	14.1,	26.1,	2.71,	2.21,	8.92,	92.18,	2.56,	2.67,	49.0,	2.87,	2.67,	32.7,	32.2,	35.1,	-1;
