BERGENHEIM_SEAN,	62,	1017:33,	17,	6,	3,	185,	247,	292,	43.6,	15.4,	2.30,	2.48,	7.36,	91.34,	2.43,	2.51,	49.1,	2.73,	2.65,	30.7,	30.5,	38.8,	-1;
BERGERON_PATRICE,	81,	1505:07,	22,	42,	31,	191,	276,	355,	24.2,	46.2,	3.63,	2.07,	9.88,	92.04,	3.32,	2.42,	57.8,	2.73,	2.61,	34.1,	36.3,	29.6,	-1;
BERGFORS_NICLAS,	11,	88:48,	1,	1,	0,	11,	12,	14,	25.0,	25.0,	2.70,	3.38,	10.00,	88.89,	2.16,	2.41,	47.3,	2.37,	2.51,	43.1,	31.0,	25.9,	-1;
BERGLUND_PATRIK,	82,	1472:58,	18,	19,	11,	187,	296,	373,	32.1,	33.9,	2.28,	1.87,	7.78,	93.03,	2.71,	1.84,	59.6,	2.67,	2.55,	34.9,	31.2,	33.9,	-1;
BERNIER_STEVE,	32,	382:52,	1,	5,	4,	23,	27,	37,	6.2,	31.2,	2.51,	1.41,	11.59,	94.64,	2.31,	2.37,	49.4,	2.66,	2.58,	25.2,	26.1,	48.7,	-1;
BERTUZZI_TODD,	71,	1104:13,	14,	24,	9,	118,	159,	188,	22.2,	38.1,	3.42,	1.58,	10.77,	93.06,	3.07,	2.52,	54.9,	2.69,	2.50,	36.8,	26.2,	37.0,	-1;
BICKELL_BRYAN,	71,	861:44,	9,	15,	8,	84,	118,	162,	25.7,	42.9,	2.44,	2.65,	8.58,	90.18,	2.79,	2.85,	49.4,	2.63,	2.44,	22.8,	33.5,	43.8,	-1;
BISSONNETTE_PAUL,	31,	188:19,	1,	0,	0,	15,	19,	23,	100.0,	0.0,	0.32,	1.59,	1.05,	93.67,	2.39,	2.39,	50.0,	2.17,	2.35,	36.2,	28.8,	35.0,	-1;
BITZ_BYRON,	10,	104:59,	1,	3,	2,	6,	8,	10,	25.0,	75.0,	2.29,	1.14,	10.00,	95.45,	2.78,	2.37,	53.9,	2.47,	2.50,	26.8,	35.1,	38.1,	-1;
BLAKE_JASON,	45,	636:25,	7,	5,	3,	109,	151,	179,	38.9,	27.8,	1.70,	1.70,	5.56,	92.77,	2.67,	2.67,	50.0,	2.50,	2.51,	36.3,	25.6,	38.1,	-1;
BLUNDEN_MIKE,	39,	365:09,	2,	2,	2,	34,	48,	55,	22.2,	22.2,	1.48,	1.64,	6.67,	94.44,	2.17,	2.54,	46.1,	2.71,	2.59,	20.9,	36.7,	42.4,	-1;
BOEDKER_MIKKEL,	82,	1118:24,	11,	13,	9,	86,	127,	174,	30.6,	36.1,	1.93,	1.99,	7.30,	93.36,	2.58,	2.45,	51.3,	2.53,	2.47,	35.6,	26.5,	37.9,	-1;
BOLL_JARED,	54,	438:18,	2,	1,	1,	35,	54,	65,	28.6,	14.3,	0.96,	1.92,	4.43,	93.58,	2.13,	3.01,	41.4,	2.34,	2.45,	30.7,	30.7,	38.6,	-1;
BOLLAND_DAVE,	76,	1254:07,	19,	18,	12,	126,	160,	211,	30.2,	28.6,	3.01,	2.97,	10.75,	89.80,	2.60,	2.64,	49.6,	2.71,	2.42,	22.7,	42.0,	35.2,	-1;
BOLLIG_BRANDON,	18,	106:01,	0,	0,	0,	16,	19,	26,	0.0,	0.0,	0.57,	1.70,	2.22,	93.48,	2.17,	2.78,	43.9,	2.30,	2.31,	54.3,	17.4,	28.3,	-1;
BONINO_NICK,	50,	623:51,	5,	13,	6,	63,	88,	104,	20.0,	52.0,	2.40,	2.21,	7.96,	92.12,	2.29,	2.57,	47.1,	2.47,	2.44,	33.5,	27.3,	39.2,	-1;
BOOTH_DAVID,	62,	925:41,	16,	14,	6,	158,	200,	261,	34.8,	30.4,	2.98,	2.27,	8.33,	91.21,	2.90,	2.25,	56.3,	2.52,	2.53,	39.1,	22.6,	38.2,	-1;
BOUCHARD_PIERRE-MARC,	37,	603:59,	9,	13,	7,	84,	106,	141,	26.5,	38.2,	3.38,	1.89,	9.32,	92.69,	2.03,	2.51,	44.6,	2.55,	2.51,	46.1,	26.7,	27.2,	-1;
BOULTON_ERIC,	51,	335:50,	0,	0,	0,	25,	31,	38,	0.0,	0.0,	0.00,	2.14,	0.00,	93.14,	2.22,	2.39,	48.1,	2.40,	2.52,	29.2,	28.8,	42.0,	-1;
BOUMA_LANCE,	27,	274:24,	1,	2,	2,	26,	41,	48,	33.3,	66.7,	0.66,	1.97,	2.83,	92.68,	2.07,	2.43,	46.0,	2.39,	2.40,	27.0,	36.5,	36.5,	-1;
BOURQUE_GABRIEL,	43,	549:55,	7,	12,	5,	59,	72,	94,	29.2,	50.0,	2.62,	2.95,	9.23,	90.11,	2.59,	2.43,	51.5,	2.53,	2.46,	33.6,	26.3,	40.1,	-1;
BOURQUE_RENE,	76,	1354:50,	18,	6,	3,	159,	222,	319,	40.0,	13.3,	1.99,	2.88,	7.72,	90.11,	2.49,	2.55,	49.4,	2.71,	2.59,	33.8,	33.4,	32.7,	-1;
BOWMAN_DRAYSON,	37,	494:03,	6,	7,	4,	70,	89,	124,	28.6,	33.3,	2.55,	2.06,	7.72,	93.03,	2.48,	2.81,	46.9,	2.63,	2.58,	36.1,	28.2,	35.6,	-1;
BOYCE_DARRYL,	37,	369:20,	1,	4,	3,	25,	37,	55,	16.7,	66.7,	0.97,	2.76,	4.92,	91.01,	2.10,	3.00,	41.2,	2.48,	2.42,	23.4,	44.4,	32.2,	-1;
BOYCHUK_ZACH,	16,	142:43,	0,	2,	1,	10,	13,	20,	0.0,	50.0,	1.68,	2.52,	6.15,	89.47,	2.71,	2.77,	49.4,	2.49,	2.56,	40.3,	26.4,	33.3,	-1;
BOYES_BRAD,	65,	855:51,	8,	15,	10,	100,	137,	170,	22.9,	42.9,	2.45,	1.47,	7.68,	94.53,	2.42,	2.74,	46.9,	2.59,	2.62,	42.3,	25.5,	32.3,	-1;
BOYLE_BRIAN,	82,	1249:31,	11,	15,	9,	165,	232,	301,	23.9,	32.6,	2.21,	2.31,	8.49,	91.89,	2.53,	2.13,	54.3,	2.80,	2.61,	18.7,	49.8,	31.4,	-1;
BOZAK_TYLER,	73,	1375:28,	18,	29,	17,	109,	163,	200,	22.0,	35.4,	3.58,	3.18,	10.79,	89.85,	3.05,	3.16,	49.1,	2.64,	2.60,	42.7,	27.3,	29.9,	-1;
BRADLEY_MATT,	45,	489:19,	3,	5,	1,	35,	41,	61,	21.4,	35.7,	1.72,	1.96,	7.29,	93.77,	2.01,	2.48,	44.8,	2.57,	2.61,	27.4,	28.8,	43.8,	-1;
BRASSARD_DERICK,	74,	1208:55,	14,	27,	16,	125,	156,	233,	23.7,	45.8,	2.93,	2.88,	8.54,	89.77,	2.39,	3.00,	44.3,	2.59,	2.47,	42.3,	26.1,	31.6,	-1;
BRENT_TIM,	79,	860:02,	12,	12,	6,	71,	96,	120,	29.3,	29.3,	2.86,	2.51,	11.23,	91.95,	2.53,	2.75,	47.9,	2.49,	2.60,	38.3,	30.7,	31.0,	-1;
BRIERE_DANIEL,	70,	1214:48,	16,	33,	22,	173,	225,	309,	21.3,	44.0,	3.70,	2.02,	10.73,	91.98,	3.12,	2.76,	53.0,	2.59,	2.62,	44.1,	22.9,	33.0,	-1;
BRODZIAK_KYLE,	82,	1561:42,	22,	22,	15,	160,	225,	283,	42.3,	42.3,	2.00,	2.96,	7.74,	90.93,	1.98,	2.43,	44.9,	2.67,	2.49,	26.6,	44.4,	29.0,	-1;
BROUWER_TROY,	82,	1408:16,	18,	15,	9,	132,	189,	247,	29.5,	24.6,	2.60,	3.07,	9.30,	89.16,	2.70,	2.55,	51.5,	2.76,	2.64,	35.0,	30.9,	34.1,	-1;
BROWN_DUSTIN,	82,	1653:51,	22,	32,	18,	214,	303,	400,	23.4,	34.0,	3.41,	1.96,	9.77,	92.04,	1.99,	2.19,	47.6,	2.69,	2.50,	40.3,	26.8,	32.9,	-1;
BROWN_JT.,	5,	69:17,	0,	1,	0,	13,	14,	24,	0.0,	33.3,	2.60,	0.87,	7.89,	97.30,	2.84,	3.32,	46.2,	2.73,	2.70,	30.8,	33.8,	35.4,	-1;
BROWN_MIKE,	50,	463:50,	2,	2,	2,	56,	85,	103,	25.0,	25.0,	1.03,	2.85,	4.26,	89.91,	2.24,	3.20,	41.1,	2.64,	2.55,	25.7,	37.7,	36.7,	-1;
BRULE_GILBERT,	33,	381:37,	5,	9,	5,	56,	76,	88,	22.7,	40.9,	3.46,	2.04,	12.02,	92.86,	2.25,	2.35,	48.9,	2.38,	2.44,	31.7,	29.9,	38.4,	-1;
BRUNETTE_ANDREW,	78,	1056:52,	12,	15,	11,	75,	100,	116,	23.1,	28.8,	2.95,	2.73,	9.37,	89.33,	2.79,	2.69,	50.9,	2.49,	2.45,	44.7,	18.2,	37.0,	-1;
BULMER_BRETT,	9,	99:17,	0,	3,	0,	7,	10,	13,	0.0,	100.0,	1.81,	1.21,	9.68,	95.65,	2.00,	2.46,	44.9,	2.54,	2.64,	18.8,	47.1,	34.1,	-1;
BURISH_ADAM,	65,	831:13,	6,	13,	8,	82,	113,	140,	18.8,	40.6,	2.31,	2.53,	9.38,	91.88,	2.36,	2.58,	47.8,	2.53,	2.45,	27.0,	43.7,	29.3,	-1;
BURMISTROV_ALEXANDER,	76,	1266:21,	13,	15,	7,	123,	180,	231,	23.6,	27.3,	2.61,	2.46,	8.96,	90.89,	2.90,	2.78,	51.0,	2.64,	2.62,	36.5,	25.3,	38.2,	-1;
