ALLEN_BRYAN,	11,	172:57,	0,	2,	1,	6,	15,	30,	0.0,	40.0,	1.74,	3.12,	7.46,	89.53,	2.74,	2.43,	52.9,	2.49,	2.60,	28.6,	40.9,	30.5,	-1;
ALZNER_KARL,	82,	1593:27,	5,	16,	6,	72,	108,	170,	9.1,	29.1,	2.07,	2.07,	8.59,	92.74,	3.55,	2.38,	59.9,	2.68,	2.56,	28.4,	35.6,	36.0,	-1;
AULIE_KEITH,	31,	443:25,	0,	1,	0,	25,	40,	59,	0.0,	5.6,	2.44,	3.65,	9.94,	88.16,	2.27,	3.08,	42.4,	2.58,	2.50,	28.4,	37.9,	33.7,	-1;
BALLARD_KEITH,	14,	168:46,	0,	1,	0,	5,	7,	10,	0.0,	12.5,	2.84,	3.91,	11.94,	88.54,	2.73,	2.46,	52.6,	2.52,	2.53,	30.4,	39.2,	30.4,	-1;
BARBERIO_MARK,	52,	872:42,	1,	6,	2,	53,	78,	120,	3.6,	21.4,	1.93,	2.34,	6.62,	91.73,	3.34,	2.41,	58.1,	2.51,	2.55,	30.7,	28.5,	40.8,	-1;
BARRIE_TYSON,	80,	1709:14,	12,	41,	18,	139,	202,	312,	11.5,	39.4,	3.65,	2.63,	11.33,	90.48,	1.88,	2.69,	41.1,	2.59,	2.52,	41.1,	29.1,	29.8,	-1;
BARTKOWSKI_MATT,	47,	796:14,	0,	4,	4,	67,	110,	143,	0.0,	16.7,	1.81,	2.71,	6.69,	91.18,	2.57,	2.24,	53.5,	2.60,	2.52,	31.6,	34.8,	33.6,	-1;
BARTLEY_VICTOR,	37,	497:05,	0,	10,	7,	28,	45,	65,	0.0,	50.0,	2.41,	3.02,	8.85,	89.96,	2.72,	2.26,	54.6,	2.56,	2.55,	39.2,	30.3,	30.5,	-1;
BEAUCHEMIN_FRANCOIS,	64,	1455:18,	11,	12,	4,	110,	155,	213,	18.0,	19.7,	2.52,	2.31,	9.24,	92.19,	3.04,	2.78,	52.2,	2.70,	2.56,	32.3,	34.6,	33.1,	-1;
BEAULIEU_NATHAN,	64,	1004:45,	1,	8,	4,	62,	98,	147,	3.2,	25.8,	1.85,	1.31,	6.04,	95.30,	2.69,	2.30,	53.9,	2.52,	2.57,	32.9,	32.4,	34.7,	-1;
BELLEMORE_BRETT,	49,	802:21,	2,	8,	5,	26,	48,	62,	8.0,	32.0,	1.87,	2.24,	7.65,	91.80,	2.23,	2.66,	45.7,	2.68,	2.51,	27.9,	37.1,	35.0,	-1;
BENN_JORDIE,	73,	1317:15,	2,	14,	7,	70,	122,	185,	3.8,	26.4,	2.41,	3.19,	8.66,	88.99,	3.11,	2.82,	52.4,	2.67,	2.51,	31.1,	35.3,	33.6,	-1;
BENOIT_ANDRE,	59,	1069:23,	1,	8,	3,	45,	69,	106,	3.4,	27.6,	1.63,	3.14,	7.07,	91.49,	1.97,	3.02,	39.4,	2.64,	2.51,	27.7,	38.0,	34.2,	-1;
BIEGA_ALEX,	7,	110:34,	1,	0,	0,	7,	14,	19,	20.0,	0.0,	2.71,	3.80,	11.36,	88.71,	2.77,	2.64,	51.2,	2.58,	2.42,	35.3,	32.8,	31.9,	-1;
BIEGA_DANNY,	10,	161:25,	0,	2,	0,	7,	14,	25,	0.0,	40.0,	1.86,	3.72,	5.88,	85.71,	2.27,	2.48,	47.8,	2.36,	2.44,	38.6,	28.1,	33.3,	-1;
BIEKSA_KEVIN,	60,	1249:53,	4,	10,	4,	99,	139,	206,	7.1,	17.9,	2.69,	2.78,	8.92,	91.32,	2.86,	2.54,	52.9,	2.63,	2.58,	32.9,	35.4,	31.6,	-1;
BITETTO_ANTHONY,	7,	82:27,	0,	0,	0,	2,	4,	7,	0.0,	0.0,	0.73,	1.46,	2.44,	95.00,	2.83,	2.39,	54.2,	2.49,	2.54,	43.1,	27.7,	29.2,	-1;
BOGOSIAN_ZACH,	62,	1468:37,	3,	17,	6,	125,	165,	247,	5.9,	33.3,	2.08,	2.70,	7.50,	91.54,	2.59,	2.62,	49.7,	2.68,	2.56,	31.6,	36.1,	32.3,	-1;
BOROWIECKI_MARK,	63,	1002:22,	1,	10,	4,	30,	50,	77,	2.4,	24.4,	2.45,	2.33,	10.57,	93.51,	2.76,	2.50,	52.5,	2.66,	2.55,	23.4,	43.7,	32.9,	-1;
BORTUZZO_ROBERT,	51,	770:49,	3,	5,	3,	56,	82,	124,	14.3,	23.8,	1.64,	2.72,	5.82,	89.46,	2.64,	2.34,	53.0,	2.61,	2.48,	34.7,	32.6,	32.6,	-1;
BOUWMEESTER_JAY,	72,	1631:53,	2,	11,	6,	92,	148,	199,	3.1,	17.2,	2.35,	2.61,	8.48,	91.41,	3.26,	2.31,	58.5,	2.73,	2.56,	28.7,	40.3,	31.0,	-1;
BOYCHUK_JOHNNY,	72,	1561:00,	9,	26,	13,	192,	271,	388,	10.1,	29.2,	3.42,	2.54,	9.54,	90.43,	2.97,	2.60,	53.3,	2.64,	2.53,	38.9,	31.2,	29.9,	-1;
BOYLE_DAN,	65,	1315:53,	9,	11,	3,	116,	164,	244,	14.8,	18.0,	2.78,	1.41,	8.22,	94.53,	3.07,	2.54,	54.7,	2.58,	2.54,	47.1,	22.6,	30.3,	-1;
BRAUN_JUSTIN,	70,	1471:53,	1,	22,	8,	94,	136,	211,	1.7,	36.7,	2.45,	2.81,	8.81,	90.87,	2.83,	2.69,	51.2,	2.73,	2.56,	25.8,	41.5,	32.7,	-1;
BRENNAN_TJ,	6,	100:52,	0,	1,	0,	11,	14,	23,	0.0,	33.3,	1.78,	4.76,	5.45,	85.45,	2.29,	2.95,	43.6,	2.42,	2.74,	55.7,	21.6,	22.7,	-1;
BREWER_ERIC,	44,	822:08,	3,	8,	3,	33,	54,	90,	8.1,	21.6,	2.70,	4.31,	10.82,	88.39,	2.64,	2.61,	50.3,	2.67,	2.53,	24.0,	38.8,	37.1,	-1;
BRODIE_TJ,	81,	2041:50,	11,	30,	15,	133,	182,	283,	11.5,	31.2,	2.82,	2.50,	10.58,	91.34,	3.03,	2.71,	52.8,	2.76,	2.58,	28.3,	41.0,	30.7,	-1;
BRODIN_JONAS,	71,	1713:57,	3,	14,	4,	95,	123,	186,	4.1,	19.2,	2.56,	2.00,	9.02,	92.69,	2.97,	2.55,	53.8,	2.72,	2.55,	30.2,	33.7,	36.2,	-1;
BURNS_BRENT,	82,	1964:22,	17,	43,	24,	245,	385,	593,	15.2,	38.4,	3.42,	2.99,	9.46,	89.54,	2.25,	2.56,	46.8,	2.63,	2.56,	40.3,	31.8,	27.9,	1;
BUTLER_CHRIS,	33,	567:18,	3,	6,	3,	54,	64,	91,	8.6,	17.1,	3.70,	2.96,	12.50,	88.93,	2.87,	2.20,	56.6,	2.56,	2.59,	34.0,	32.3,	33.7,	-1;
BYFUGLIEN_DUSTIN,	69,	1564:15,	18,	27,	8,	209,	306,	423,	21.2,	31.8,	3.26,	2.38,	9.71,	90.68,	2.38,	2.35,	50.3,	2.61,	2.59,	41.9,	29.3,	28.8,	1;
CAMPBELL_ANDREW,	33,	578:42,	0,	1,	0,	28,	44,	62,	0.0,	12.5,	0.83,	3.11,	3.27,	91.67,	1.99,	3.14,	38.8,	2.73,	2.49,	21.9,	50.2,	28.0,	-1;
CAMPBELL_BRIAN,	82,	1902:56,	3,	24,	13,	118,	156,	219,	3.8,	30.8,	2.46,	2.11,	7.34,	91.61,	3.06,	2.71,	53.0,	2.58,	2.57,	45.3,	24.3,	30.3,	-1;
CARLE_MATT,	59,	1208:09,	4,	14,	7,	73,	101,	146,	7.8,	27.5,	2.53,	2.38,	8.79,	91.86,	3.38,	2.45,	58.0,	2.64,	2.54,	27.6,	34.8,	37.6,	-1;
CARLSON_JOHN,	82,	1891:58,	12,	43,	24,	193,	282,	394,	12.5,	44.8,	3.04,	3.04,	10.36,	90.37,	2.72,	2.26,	54.6,	2.74,	2.55,	31.6,	36.2,	32.2,	-1;
CECI_CODY,	81,	1562:22,	5,	17,	9,	130,	173,	245,	8.9,	30.4,	2.15,	2.73,	7.60,	91.99,	2.99,	2.35,	56.0,	2.64,	2.54,	31.2,	37.4,	31.4,	-1;
CHARA_ZDENO,	63,	1470:55,	8,	12,	5,	138,	178,	254,	13.1,	19.7,	2.49,	2.90,	7.99,	90.62,	2.86,	2.18,	56.7,	2.83,	2.53,	28.9,	40.3,	30.7,	-1;
CHIAROT_BEN,	40,	679:52,	2,	6,	4,	37,	54,	88,	8.0,	24.0,	2.21,	2.21,	7.58,	91.99,	2.95,	2.39,	55.2,	2.66,	2.65,	30.1,	34.3,	35.5,	-1;
CHORNEY_TAYLOR,	7,	85:08,	0,	0,	0,	4,	9,	13,	0.0,	0.0,	0.70,	0.70,	2.00,	97.50,	2.69,	2.39,	53.0,	2.54,	2.63,	47.1,	21.8,	31.0,	-1;
CLARK_MAT,	7,	89:24,	0,	1,	1,	2,	3,	7,	0.0,	25.0,	2.69,	1.34,	9.76,	95.83,	2.65,	2.66,	49.9,	2.46,	2.54,	36.0,	34.9,	29.1,	-1;
CLENDENING_ADAM,	21,	349:23,	1,	3,	1,	17,	30,	49,	5.0,	15.0,	3.44,	2.40,	10.10,	91.30,	2.75,	2.50,	52.3,	2.49,	2.54,	40.8,	28.6,	30.6,	-1;
CLITSOME_GRANT,	24,	392:45,	0,	4,	3,	22,	29,	56,	0.0,	36.4,	1.68,	1.07,	6.25,	95.60,	2.76,	2.48,	52.7,	2.50,	2.53,	33.7,	32.8,	33.4,	-1;
COBURN_BRAYDON,	43,	857:24,	1,	10,	4,	46,	74,	117,	3.4,	34.5,	2.03,	3.29,	7.63,	89.46,	2.60,	2.46,	51.4,	2.73,	2.53,	23.7,	41.6,	34.7,	-1;
COLAIACOVO_CARLO,	33,	544:00,	2,	6,	4,	42,	72,	108,	12.5,	37.5,	1.76,	1.54,	5.50,	93.91,	2.60,	2.68,	49.3,	2.43,	2.60,	38.3,	29.4,	32.3,	-1;
COLE_IAN,	74,	1182:42,	5,	12,	4,	83,	127,	185,	10.9,	26.1,	2.33,	1.62,	7.19,	93.54,	2.70,	2.51,	51.7,	2.47,	2.58,	33.8,	32.7,	33.5,	-1;
CONNAUTON_KEVIN,	62,	1005:24,	9,	12,	7,	96,	134,	199,	15.8,	21.1,	3.40,	2.57,	10.40,	91.84,	2.71,	2.89,	48.4,	2.52,	2.49,	39.9,	28.2,	31.9,	-1;
CORRADO_FRANK,	10,	156:41,	1,	0,	0,	8,	13,	16,	50.0,	0.0,	0.77,	3.83,	3.08,	84.85,	2.93,	2.58,	53.2,	2.63,	2.56,	29.6,	34.9,	35.5,	-1;
COWEN_JARED,	54,	980:08,	3,	6,	2,	47,	66,	104,	8.1,	16.2,	2.27,	3.86,	8.62,	89.08,	2.84,	2.06,	57.9,	2.64,	2.53,	27.4,	40.3,	32.2,	-1;
CUMISKEY_KYLE,	7,	93:04,	0,	0,	0,	5,	9,	12,	0.0,	0.0,	1.29,	2.58,	4.17,	91.49,	2.64,	2.20,	54.5,	2.51,	2.46,	38.6,	27.3,	34.1,	-1;
DAHLBECK_KLAS,	23,	406:10,	1,	3,	2,	20,	39,	54,	8.3,	25.0,	1.77,	3.84,	7.84,	90.81,	1.78,	2.79,	39.0,	2.64,	2.49,	22.1,	51.9,	26.0,	-1;
DALEY_TREVOR,	68,	1555:31,	16,	22,	14,	113,	174,	244,	19.5,	26.8,	3.16,	3.70,	10.90,	88.93,	3.09,	2.83,	52.2,	2.75,	2.52,	34.7,	33.8,	31.5,	-1;
DAVIDSON_BRANDON,	12,	181:39,	1,	0,	0,	7,	14,	20,	16.7,	0.0,	1.98,	3.63,	9.52,	87.06,	2.44,	3.12,	43.9,	2.60,	2.55,	31.4,	38.6,	30.1,	-1;
DEKEYSER_DANNY,	80,	1674:09,	2,	29,	10,	89,	145,	217,	2.7,	39.7,	2.62,	2.47,	9.64,	90.66,	2.78,	2.49,	52.8,	2.69,	2.54,	33.1,	34.1,	32.8,	-1;
