BELLEMORE_BRETT,	64,	1118:08,	2,	6,	2,	54,	70,	106,	6.7,	20.0,	1.61,	2.20,	5.96,	92.78,	2.53,	2.69,	48.5,	2.73,	2.51,	25.4,	41.0,	33.5,	-1;
BELOV_ANTON,	57,	951:00,	1,	6,	2,	54,	79,	132,	2.7,	16.2,	2.33,	2.90,	7.74,	90.00,	2.56,	3.19,	44.5,	2.60,	2.52,	33.1,	31.4,	35.5,	-1;
BENN_JORDIE,	78,	1494:07,	2,	17,	5,	90,	143,	217,	3.3,	28.3,	2.41,	2.45,	8.46,	91.73,	2.87,	2.70,	51.5,	2.69,	2.53,	29.9,	34.9,	35.1,	-1;
BENOIT_ANDRE,	79,	1596:16,	7,	21,	11,	113,	151,	235,	9.3,	28.0,	2.82,	2.78,	9.64,	91.04,	3.23,	2.50,	56.4,	2.61,	2.54,	36.6,	33.2,	30.2,	-1;
BIEKSA_KEVIN,	76,	1730:50,	4,	20,	9,	167,	229,	338,	6.1,	30.3,	2.29,	2.56,	7.48,	91.06,	2.27,	2.57,	47.0,	2.68,	2.54,	34.0,	34.2,	31.9,	-1;
BILLINS_CHAD,	10,	122:05,	0,	3,	0,	3,	8,	16,	0.0,	75.0,	1.97,	3.44,	9.76,	87.50,	2.05,	3.02,	40.5,	2.36,	2.44,	43.9,	17.3,	38.8,	-1;
BLUM_JONATHON,	15,	174:58,	0,	1,	1,	11,	18,	25,	0.0,	33.3,	1.03,	1.37,	3.80,	93.33,	2.40,	2.36,	50.4,	2.54,	2.47,	37.0,	25.2,	37.8,	-1;
BOGOSIAN_ZACH,	55,	1259:56,	3,	8,	5,	134,	184,	254,	5.6,	14.8,	2.57,	2.67,	8.46,	91.76,	2.86,	2.69,	51.5,	2.75,	2.54,	30.5,	32.3,	37.3,	-1;
BOROWIECKI_MARK,	13,	163:35,	1,	0,	0,	6,	7,	15,	25.0,	0.0,	1.47,	2.57,	5.48,	92.31,	2.72,	3.21,	45.9,	2.62,	2.49,	22.0,	34.1,	43.9,	-1;
BORTUZZO_ROBERT,	54,	835:51,	0,	10,	5,	50,	74,	103,	0.0,	34.5,	2.08,	2.44,	8.50,	92.29,	2.73,	2.48,	52.4,	2.59,	2.51,	26.9,	34.1,	39.1,	-1;
BOUILLON_FRANCIS,	52,	919:43,	2,	4,	2,	34,	47,	75,	5.6,	11.1,	2.35,	2.48,	8.57,	92.12,	2.56,	2.30,	52.7,	2.58,	2.59,	32.3,	33.1,	34.6,	-1;
BOUWMEESTER_JAY,	82,	1971:59,	4,	33,	14,	152,	213,	289,	4.3,	35.1,	2.86,	2.19,	10.41,	92.06,	3.67,	2.67,	57.9,	2.79,	2.55,	30.3,	37.9,	31.8,	-1;
BOYCHUK_JOHNNY,	75,	1589:25,	5,	18,	11,	142,	196,	287,	6.2,	22.2,	3.06,	2.79,	9.98,	90.86,	3.09,	1.72,	64.3,	2.68,	2.61,	27.2,	40.7,	32.1,	-1;
BOYLE_DAN,	75,	1596:12,	12,	24,	12,	154,	202,	306,	16.4,	32.9,	2.74,	1.99,	7.06,	92.30,	3.21,	2.32,	58.1,	2.55,	2.59,	43.4,	25.2,	31.4,	-1;
BRAUN_JUSTIN,	82,	1718:51,	4,	13,	5,	121,	166,	269,	5.8,	18.8,	2.41,	2.37,	7.65,	91.59,	3.10,	2.28,	57.6,	2.73,	2.54,	25.8,	38.9,	35.3,	-1;
BREEN_CHRISTOPHER,	9,	84:28,	0,	2,	1,	4,	7,	10,	0.0,	33.3,	4.26,	3.55,	13.04,	92.42,	2.05,	2.92,	41.2,	2.55,	2.59,	34.5,	19.5,	46.0,	-1;
BREWER_ERIC,	77,	1351:35,	4,	13,	7,	83,	127,	178,	8.5,	27.7,	2.09,	2.62,	7.98,	91.49,	2.96,	2.32,	56.1,	2.65,	2.58,	26.1,	40.3,	33.6,	-1;
BRODIE_TJ,	81,	1949:06,	4,	27,	11,	104,	166,	255,	5.1,	34.2,	2.43,	2.74,	9.20,	89.32,	2.56,	2.85,	47.3,	2.78,	2.52,	28.0,	37.4,	34.6,	-1;
BRODIN_JONAS,	79,	1887:24,	8,	11,	1,	74,	107,	177,	13.1,	18.0,	1.94,	2.32,	8.41,	91.87,	2.83,	2.23,	55.9,	2.73,	2.55,	31.0,	36.1,	32.9,	-1;
BROOKBANK_SHELDON,	48,	618:37,	2,	5,	5,	43,	64,	95,	9.1,	22.7,	2.13,	2.33,	7.36,	92.13,	3.29,	2.42,	57.6,	2.50,	2.53,	36.3,	25.5,	38.2,	-1;
BROUILLETTE_JULIEN,	10,	155:31,	1,	1,	1,	4,	8,	16,	12.5,	12.5,	3.09,	1.93,	15.38,	94.25,	2.56,	2.66,	49.0,	2.48,	2.46,	29.3,	37.4,	33.3,	-1;
BUTLER_CHRIS,	82,	1661:48,	2,	14,	9,	83,	122,	192,	4.8,	33.3,	1.52,	3.10,	6.57,	90.53,	2.81,	2.73,	50.7,	2.69,	2.53,	22.8,	43.5,	33.7,	-1;
BYFUGLIEN_DUSTIN,	78,	1800:42,	21,	35,	16,	257,	366,	490,	22.6,	37.6,	3.10,	3.20,	8.91,	88.60,	2.45,	2.42,	50.3,	2.71,	2.54,	40.3,	30.6,	29.1,	-1;
CAMPBELL_BRIAN,	82,	2206:46,	7,	30,	17,	116,	180,	279,	7.9,	33.7,	2.42,	2.45,	7.95,	91.11,	2.33,	3.46,	40.3,	2.67,	2.56,	37.2,	30.6,	32.2,	-1;
CARKNER_MATT,	53,	635:28,	0,	3,	3,	50,	66,	90,	0.0,	17.6,	1.60,	2.93,	4.79,	90.94,	2.43,	3.11,	43.9,	2.50,	2.52,	36.2,	32.3,	31.5,	-1;
CARLE_MATT,	82,	1819:19,	2,	29,	11,	115,	158,	218,	2.4,	35.4,	2.70,	2.60,	9.58,	91.49,	2.79,	2.29,	54.9,	2.71,	2.59,	30.1,	35.1,	34.8,	-1;
CARLSON_JOHN,	82,	2009:27,	10,	28,	15,	208,	262,	388,	10.2,	28.6,	2.93,	2.84,	9.49,	91.76,	2.57,	2.75,	48.3,	2.77,	2.57,	32.7,	37.7,	29.5,	-1;
CARRICK_CONNOR,	34,	543:30,	1,	5,	0,	26,	42,	71,	6.2,	31.2,	1.77,	3.42,	7.48,	90.72,	2.64,	2.59,	50.4,	2.53,	2.54,	30.1,	33.1,	36.8,	-1;
CECI_CODY,	49,	842:07,	3,	6,	4,	82,	111,	166,	8.6,	17.1,	2.49,	3.06,	7.73,	91.06,	2.78,	2.97,	48.4,	2.54,	2.50,	35.3,	34.2,	30.5,	-1;
CHARA_ZDENO,	77,	1898:12,	17,	23,	13,	168,	240,	341,	17.5,	23.7,	3.07,	2.24,	9.51,	92.05,	3.50,	1.82,	65.8,	2.78,	2.62,	31.4,	38.1,	30.6,	-1;
CLITSOME_GRANT,	32,	633:11,	2,	10,	3,	42,	63,	94,	7.1,	35.7,	2.65,	3.51,	8.26,	89.61,	2.73,	2.63,	51.0,	2.77,	2.53,	34.2,	33.7,	32.2,	-1;
COBURN_BRAYDON,	82,	1839:37,	5,	12,	5,	122,	179,	269,	7.5,	17.9,	2.19,	3.36,	8.55,	89.93,	3.46,	2.27,	60.4,	2.81,	2.56,	25.0,	41.6,	33.4,	-1;
COLAIACOVO_CARLO,	25,	378:49,	1,	3,	3,	18,	28,	52,	9.1,	27.3,	1.74,	1.90,	6.55,	91.72,	2.74,	2.23,	55.2,	2.47,	2.53,	41.9,	24.8,	33.2,	-1;
COLE_IAN,	46,	693:52,	3,	8,	2,	45,	72,	106,	10.3,	27.6,	2.51,	1.12,	9.60,	95.83,	2.63,	2.44,	51.9,	2.48,	2.59,	31.2,	32.3,	36.6,	-1;
CONNAUTON_KEVIN,	36,	551:54,	1,	7,	2,	56,	80,	120,	5.0,	35.0,	2.17,	2.61,	7.14,	91.97,	2.85,	2.59,	52.4,	2.49,	2.52,	38.5,	26.7,	34.7,	-1;
CORRADO_FRANK,	15,	188:28,	1,	0,	0,	20,	31,	42,	14.3,	0.0,	2.23,	3.18,	6.67,	89.69,	2.16,	2.47,	46.7,	2.48,	2.48,	36.1,	31.1,	32.8,	-1;
CORVO_JOE,	25,	438:03,	3,	7,	4,	54,	73,	103,	15.0,	35.0,	2.74,	2.74,	7.63,	90.70,	2.72,	3.07,	46.9,	2.53,	2.58,	37.1,	27.7,	35.2,	-1;
COTE_JEAN-PHILIPPE,	19,	190:01,	0,	4,	1,	12,	23,	33,	0.0,	200.0,	0.63,	1.26,	1.92,	94.94,	2.78,	2.51,	52.6,	2.51,	2.65,	33.5,	28.0,	38.5,	-1;
COWEN_JARED,	68,	1394:50,	6,	9,	4,	68,	94,	125,	10.9,	16.4,	2.37,	3.44,	8.40,	91.12,	3.04,	2.86,	51.6,	2.74,	2.52,	27.2,	39.5,	33.3,	-1;
CZUCZMAN_KEVIN,	13,	254:04,	0,	2,	2,	24,	37,	44,	0.0,	28.6,	1.65,	3.54,	5.79,	89.13,	2.28,	2.73,	45.5,	2.51,	2.61,	30.1,	33.6,	36.3,	-1;
DALEY_TREVOR,	67,	1416:45,	9,	16,	9,	107,	163,	232,	14.5,	25.8,	2.63,	2.75,	9.05,	91.56,	2.85,	2.51,	53.2,	2.77,	2.55,	29.5,	36.6,	33.9,	-1;
DEKEYSER_DANNY,	65,	1406:32,	4,	19,	6,	84,	119,	172,	7.3,	34.5,	2.35,	2.22,	8.76,	92.32,	2.81,	2.80,	50.1,	2.71,	2.56,	31.9,	33.6,	34.5,	-1;
DEL_ZOTTO_MICHAEL,	67,	1152:55,	3,	13,	10,	90,	122,	199,	6.5,	28.3,	2.39,	2.50,	7.52,	91.46,	2.61,	2.26,	53.6,	2.50,	2.58,	40.1,	27.6,	32.3,	-1;
DEMERS_JASON,	75,	1461:33,	5,	29,	14,	105,	161,	229,	6.2,	35.8,	3.33,	2.13,	9.76,	91.79,	2.69,	2.33,	53.5,	2.62,	2.57,	35.6,	33.8,	30.6,	-1;
DESPRES_SIMON,	34,	569:14,	0,	5,	2,	41,	53,	83,	0.0,	23.8,	2.21,	1.90,	7.95,	92.89,	2.83,	2.43,	53.8,	2.57,	2.54,	33.5,	31.4,	35.2,	-1;
DE_HAAN_CALVIN,	51,	1072:14,	3,	13,	7,	71,	96,	153,	7.1,	31.0,	2.35,	3.08,	7.65,	88.78,	2.69,	3.03,	47.0,	2.72,	2.49,	30.9,	33.8,	35.3,	-1;
DIAZ_RAPHAEL,	63,	1132:26,	2,	13,	10,	68,	112,	175,	6.2,	40.6,	1.70,	1.85,	6.29,	92.75,	2.44,	2.44,	50.0,	2.62,	2.59,	32.0,	39.1,	28.8,	-1;
DILLON_BRENDEN,	80,	1687:28,	6,	11,	5,	97,	137,	205,	8.8,	16.2,	2.42,	2.88,	8.48,	91.07,	2.93,	2.53,	53.6,	2.78,	2.53,	26.1,	38.7,	35.3,	-1;
DONOVAN_MATT,	52,	939:36,	2,	14,	4,	86,	120,	165,	4.9,	34.1,	2.62,	3.19,	7.31,	88.15,	2.57,	2.96,	46.5,	2.59,	2.57,	38.1,	29.0,	32.9,	-1;
DOUGHTY_DREW,	78,	2005:09,	10,	27,	19,	177,	274,	403,	10.2,	27.6,	2.93,	2.06,	9.11,	91.75,	2.17,	1.96,	52.6,	2.72,	2.57,	39.8,	30.1,	30.1,	-1;
DUMBA_MATT,	13,	161:50,	1,	1,	0,	12,	19,	31,	25.0,	25.0,	1.48,	2.23,	5.19,	90.91,	2.27,	2.29,	49.8,	2.57,	2.70,	48.7,	23.1,	28.2,	-1;
DUMOULIN_BRIAN,	6,	115:24,	0,	1,	1,	3,	8,	11,	0.0,	16.7,	3.12,	3.12,	13.33,	83.78,	2.54,	2.25,	53.0,	2.48,	2.65,	34.4,	28.2,	37.4,	-1;
EDLER_ALEXANDER,	63,	1467:03,	7,	15,	5,	178,	246,	404,	17.9,	38.5,	1.59,	3.07,	4.96,	88.99,	2.65,	2.32,	53.4,	2.68,	2.57,	38.6,	31.1,	30.3,	-1;
EHRHOFF_CHRISTIAN,	79,	1887:54,	6,	27,	9,	161,	236,	334,	7.5,	33.8,	2.54,	3.31,	8.64,	89.75,	1.48,	2.46,	37.5,	2.69,	2.56,	34.7,	35.2,	30.1,	-1;
EKHOLM_MATTIAS,	62,	1042:38,	1,	8,	4,	58,	78,	124,	2.6,	21.1,	2.19,	3.17,	7.97,	88.25,	2.66,	2.58,	50.8,	2.59,	2.50,	32.2,	35.1,	32.7,	-1;
EKMAN-LARSSON_OLIVER,	80,	2070:54,	15,	29,	12,	199,	285,	444,	15.3,	29.6,	2.84,	2.29,	9.50,	91.65,	2.39,	2.83,	45.8,	2.77,	2.55,	35.0,	31.5,	33.6,	-1;
ELLERBY_KEATON,	51,	709:21,	2,	4,	2,	33,	44,	84,	7.4,	14.8,	2.28,	1.95,	8.26,	93.52,	2.61,	2.74,	48.8,	2.56,	2.54,	32.9,	29.4,	37.7,	-1;
ELLIS_RYAN,	80,	1285:23,	6,	21,	9,	123,	161,	233,	8.6,	30.0,	3.27,	2.05,	10.23,	91.74,	2.22,	2.93,	43.2,	2.52,	2.54,	41.6,	29.3,	29.0,	-1;
EMELIN_ALEXEI,	59,	1136:07,	3,	14,	3,	58,	92,	135,	7.3,	34.1,	2.17,	2.69,	8.58,	92.09,	2.80,	2.28,	55.1,	2.69,	2.55,	22.9,	38.5,	38.6,	-1;
ENGELLAND_DERYK,	56,	730:29,	6,	6,	0,	59,	70,	89,	25.0,	25.0,	1.97,	2.71,	7.77,	91.83,	2.76,	2.45,	52.9,	2.63,	2.52,	25.3,	35.0,	39.8,	-1;
ENSTROM_TOBIAS,	82,	1959:40,	10,	21,	7,	106,	154,	225,	11.4,	23.9,	2.69,	2.45,	8.61,	91.02,	2.79,	2.94,	48.6,	2.74,	2.54,	37.5,	28.4,	34.0,	-1;
ERICSSON_JONATHAN,	48,	1019:50,	1,	10,	3,	66,	91,	124,	2.4,	24.4,	2.41,	3.18,	8.99,	90.48,	3.06,	2.42,	55.8,	2.80,	2.60,	28.6,	37.4,	34.0,	-1;
ERSKINE_JOHN,	37,	577:06,	1,	3,	2,	38,	50,	77,	4.8,	14.3,	2.18,	3.74,	9.17,	89.86,	2.58,	2.48,	51.0,	2.54,	2.55,	25.6,	35.3,	39.1,	-1;
FALK_JUSTIN,	21,	250:34,	0,	2,	0,	10,	15,	24,	0.0,	66.7,	0.72,	2.15,	3.26,	92.91,	2.67,	2.12,	55.8,	2.47,	2.45,	40.7,	29.6,	29.6,	-1;
FAULK_JUSTIN,	76,	1779:17,	5,	27,	8,	152,	217,	337,	5.6,	30.0,	3.04,	3.61,	9.90,	88.99,	2.48,	2.12,	53.9,	2.75,	2.57,	34.2,	33.8,	32.1,	-1;
FAYNE_MARK,	72,	1318:25,	4,	7,	3,	88,	120,	188,	9.5,	16.7,	1.91,	2.69,	7.89,	89.13,	2.62,	2.19,	54.5,	2.72,	2.54,	25.5,	36.9,	37.6,	-1;
FERENCE_ANDREW,	71,	1495:18,	3,	15,	4,	77,	99,	148,	6.0,	30.0,	2.01,	3.69,	8.77,	90.21,	2.61,	3.00,	46.5,	2.73,	2.52,	24.5,	39.5,	36.0,	-1;
FISTRIC_MARK,	34,	523:42,	0,	5,	3,	21,	33,	45,	0.0,	20.8,	2.75,	1.72,	10.96,	93.51,	3.21,	2.45,	56.7,	2.58,	2.45,	31.6,	36.1,	32.3,	-1;
FOWLER_CAM,	70,	1670:24,	6,	30,	12,	100,	146,	223,	7.1,	35.3,	3.05,	2.26,	9.85,	91.98,	3.06,	2.45,	55.6,	2.76,	2.53,	35.2,	35.1,	29.7,	-1;
FRANSON_CODY,	79,	1634:09,	5,	28,	15,	115,	174,	271,	6.4,	35.9,	2.86,	3.27,	9.57,	90.22,	2.77,	2.74,	50.2,	2.57,	2.57,	34.0,	36.2,	29.8,	-1;
FRASER_MARK,	42,	645:34,	1,	1,	1,	11,	23,	37,	7.1,	7.1,	1.30,	3.90,	5.65,	89.26,	2.42,	2.86,	45.8,	2.55,	2.46,	24.4,	41.9,	33.6,	-1;
GARDINER_JAKE,	80,	1686:06,	10,	21,	10,	136,	188,	275,	13.3,	28.0,	2.67,	2.17,	8.71,	93.17,	2.76,	3.29,	45.6,	2.51,	2.56,	32.4,	34.6,	33.0,	-1;
GARRISON_JASON,	81,	1692:38,	8,	25,	18,	182,	261,	380,	11.0,	34.2,	2.59,	2.27,	8.22,	91.64,	2.19,	2.65,	45.3,	2.66,	2.53,	36.5,	32.1,	31.4,	-1;
GAUNCE_CAMERON,	9,	124:32,	0,	0,	0,	9,	11,	15,	0.0,	0.0,	3.85,	3.37,	10.67,	89.55,	2.53,	2.55,	49.8,	2.46,	2.29,	38.3,	28.1,	33.6,	-1;
GELINAS_ERIC,	60,	1015:26,	7,	22,	13,	124,	176,	247,	12.7,	40.0,	3.25,	2.19,	10.78,	90.59,	2.22,	2.26,	49.5,	2.55,	2.52,	44.1,	20.8,	35.1,	-1;
GILBERT_TOM,	73,	1555:46,	3,	25,	13,	93,	147,	215,	4.5,	37.9,	2.54,	2.62,	8.37,	90.77,	2.20,	3.01,	42.3,	2.66,	2.53,	33.8,	31.2,	35.0,	-1;
GILL_HAL,	6,	89:03,	0,	0,	0,	1,	4,	6,	0.0,	0.0,	2.02,	2.02,	9.38,	92.31,	3.00,	2.83,	51.5,	2.42,	2.44,	26.2,	33.8,	40.0,	-1;
GILROY_MATT,	16,	260:02,	1,	1,	1,	27,	41,	48,	12.5,	12.5,	1.85,	2.31,	6.84,	91.74,	2.31,	3.09,	42.8,	2.54,	2.48,	35.7,	29.5,	34.8,	-1;
GIORDANO_MARK,	64,	1614:58,	14,	33,	14,	180,	254,	403,	16.1,	37.9,	3.23,	2.38,	10.89,	90.06,	2.02,	3.03,	40.0,	2.75,	2.51,	33.0,	37.0,	30.0,	-1;
GIRARDI_DAN,	81,	1870:57,	5,	19,	7,	100,	139,	241,	6.2,	23.5,	2.60,	2.60,	8.80,	91.88,	3.06,	2.04,	60.0,	2.80,	2.57,	29.7,	39.8,	30.5,	-1;
GLEASON_TIM,	56,	931:22,	1,	5,	1,	43,	51,	80,	4.8,	23.8,	1.35,	3.41,	5.45,	91.15,	2.76,	2.74,	50.2,	2.70,	2.53,	24.0,	42.3,	33.7,	-1;
GOLIGOSKI_ALEX,	81,	1969:23,	6,	36,	19,	141,	194,	298,	6.1,	36.7,	2.99,	2.59,	9.32,	90.87,	2.68,	2.68,	50.0,	2.77,	2.53,	35.6,	33.3,	31.1,	-1;
GONCHAR_SERGEI,	76,	1338:22,	2,	20,	8,	89,	129,	210,	3.6,	35.7,	2.51,	2.33,	7.76,	91.95,	2.79,	2.73,	50.6,	2.53,	2.57,	42.7,	25.1,	32.2,	-1;
GORGES_JOSH,	66,	1401:59,	1,	13,	8,	35,	72,	106,	2.3,	29.5,	1.88,	2.35,	8.21,	92.53,	2.61,	2.37,	52.4,	2.77,	2.58,	23.1,	45.1,	31.8,	-1;
GORMLEY_BRANDON,	5,	72:43,	0,	0,	0,	4,	7,	11,	0.0,	0.0,	3.30,	1.65,	12.50,	94.44,	2.36,	2.56,	48.0,	2.60,	2.50,	33.9,	29.0,	37.1,	-1;
GREBESHKOV_DENIS,	7,	95:50,	0,	1,	0,	3,	3,	5,	0.0,	20.0,	3.13,	3.13,	10.87,	89.36,	2.53,	3.07,	45.2,	2.58,	2.67,	35.2,	31.9,	33.0,	-1;
GREEN_MIKE,	70,	1591:05,	9,	29,	20,	172,	254,	368,	11.4,	36.7,	2.98,	2.53,	9.23,	90.83,	2.69,	2.61,	50.7,	2.56,	2.59,	41.1,	25.8,	33.1,	-1;
GREENE_ANDY,	82,	2015:24,	8,	24,	8,	134,	211,	314,	9.6,	28.9,	2.47,	2.56,	9.16,	89.66,	2.24,	2.21,	50.4,	2.74,	2.57,	29.2,	37.4,	33.5,	-1;
GREENE_MATT,	38,	603:45,	2,	4,	3,	38,	66,	89,	11.1,	22.2,	1.79,	3.18,	6.47,	88.57,	2.33,	1.78,	56.7,	2.71,	2.59,	29.4,	39.7,	30.9,	-1;
GROSSMANN_NICKLAS,	78,	1490:50,	1,	12,	5,	71,	122,	178,	2.0,	23.5,	2.05,	3.22,	8.15,	90.40,	3.17,	2.51,	55.8,	2.68,	2.56,	25.4,	39.2,	35.4,	-1;
GRYBA_ERIC,	57,	998:42,	2,	9,	2,	57,	82,	127,	5.3,	23.7,	2.28,	2.76,	8.76,	92.48,	2.73,	3.05,	47.3,	2.73,	2.51,	22.3,	42.4,	35.3,	-1;
GUDAS_RADKO,	73,	1396:16,	3,	19,	8,	114,	166,	251,	5.3,	33.3,	2.45,	2.71,	8.73,	91.66,	2.95,	2.29,	56.3,	2.70,	2.60,	31.3,	33.6,	35.1,	-1;
GUDBRANSON_ERIK,	65,	1168:46,	3,	7,	3,	92,	148,	209,	7.3,	17.1,	2.10,	3.59,	7.23,	89.10,	2.33,	2.96,	44.1,	2.63,	2.56,	31.1,	36.0,	32.9,	-1;
GUENIN_NATE,	68,	1174:56,	1,	8,	4,	52,	70,	103,	2.3,	18.6,	2.20,	3.22,	9.58,	91.36,	3.13,	2.37,	56.9,	2.65,	2.50,	29.8,	41.0,	29.2,	-1;
GUNNARSSON_CARL,	80,	1552:47,	3,	14,	5,	48,	67,	101,	4.8,	22.2,	2.43,	3.01,	10.71,	91.99,	3.00,	3.15,	48.8,	2.85,	2.52,	20.5,	45.0,	34.5,	-1;
GUSTAFSSON_ERIK,	31,	543:09,	2,	8,	2,	30,	48,	69,	7.4,	29.6,	2.98,	1.99,	10.11,	93.73,	2.86,	2.75,	51.0,	2.57,	2.53,	33.4,	32.7,	33.8,	-1;
HAINSEY_RON,	82,	1758:00,	4,	11,	5,	72,	107,	170,	7.5,	20.8,	1.81,	2.63,	6.38,	90.98,	2.67,	2.52,	51.4,	2.70,	2.55,	30.6,	36.9,	32.5,	-1;
HAMHUIS_DAN,	79,	1892:36,	5,	17,	13,	150,	208,	308,	6.8,	23.0,	2.35,	2.57,	8.03,	90.75,	2.21,	2.47,	47.3,	2.80,	2.54,	29.4,	40.0,	30.7,	-1;
HAMILTON_DOUGIE,	64,	1222:28,	7,	18,	6,	114,	166,	233,	10.9,	28.1,	3.14,	1.23,	9.91,	95.20,	3.33,	2.28,	59.3,	2.69,	2.59,	37.7,	27.9,	34.4,	-1;
HAMONIC_TRAVIS,	69,	1725:23,	3,	15,	7,	134,	192,	308,	4.5,	22.4,	2.33,	2.96,	8.51,	90.38,	2.67,	3.14,	45.9,	2.72,	2.54,	28.9,	37.7,	33.4,	-1;
HANNAN_SCOTT,	56,	995:11,	3,	9,	4,	52,	78,	105,	6.7,	20.0,	2.71,	3.26,	9.36,	89.69,	2.91,	1.97,	59.7,	2.61,	2.52,	29.0,	36.7,	34.4,	-1;
HARRISON_JAY,	68,	1130:36,	4,	11,	4,	103,	142,	216,	8.5,	23.4,	2.49,	2.33,	8.01,	92.97,	2.24,	2.63,	46.0,	2.53,	2.55,	38.6,	30.7,	30.6,	-1;
HARROLD_PETER,	33,	616:02,	0,	4,	1,	32,	48,	72,	0.0,	26.7,	1.46,	1.66,	6.07,	92.80,	2.49,	2.39,	50.9,	2.57,	2.63,	29.8,	31.5,	38.6,	-1;
HEDMAN_VICTOR,	75,	1682:49,	13,	42,	26,	170,	242,	342,	14.6,	47.2,	3.17,	2.96,	10.46,	89.43,	2.76,	2.17,	56.0,	2.68,	2.58,	36.8,	31.1,	32.1,	-1;
HEJDA_JAN,	78,	1740:55,	6,	11,	2,	75,	106,	154,	8.6,	15.7,	2.41,	2.79,	9.40,	92.46,	3.42,	2.33,	59.5,	2.83,	2.50,	22.8,	42.7,	34.5,	-1;
HICKEY_THOMAS,	82,	1547:16,	4,	18,	8,	96,	151,	226,	6.8,	30.5,	2.29,	2.87,	8.06,	90.70,	2.80,	3.09,	47.5,	2.64,	2.52,	30.5,	34.7,	34.9,	-1;
HILLEN_JACK,	13,	236:48,	0,	1,	1,	12,	20,	24,	0.0,	33.3,	0.76,	2.03,	3.37,	94.74,	2.92,	2.59,	53.1,	2.77,	2.41,	32.7,	34.6,	32.7,	-1;
HJALMARSSON_NIKLAS,	81,	1723:29,	4,	22,	9,	98,	142,	211,	6.3,	34.9,	2.19,	2.75,	8.42,	90.20,	3.25,	2.62,	55.3,	2.84,	2.53,	26.0,	39.0,	34.9,	-1;
HOLDEN_NICK,	54,	1008:53,	10,	15,	6,	66,	100,	147,	16.7,	25.0,	3.57,	2.62,	11.86,	91.74,	2.77,	2.50,	52.5,	2.64,	2.56,	34.5,	34.2,	31.3,	-1;
IRWIN_MATT,	62,	1166:30,	2,	17,	9,	147,	198,	295,	3.5,	29.8,	2.93,	2.01,	8.46,	93.06,	2.91,	2.21,	56.8,	2.56,	2.56,	36.0,	30.9,	33.1,	-1;
JACKMAN_BARRET,	79,	1416:15,	3,	12,	6,	83,	118,	163,	5.1,	20.3,	2.50,	2.92,	9.44,	89.24,	3.14,	2.00,	61.1,	2.68,	2.56,	29.3,	35.4,	35.3,	-1;
JOHNSON_ERIK,	80,	1840:33,	9,	30,	15,	157,	210,	311,	9.9,	33.0,	2.97,	2.12,	9.30,	93.03,	3.17,	2.88,	52.4,	2.75,	2.53,	33.1,	32.4,	34.5,	-1;
