GILL_HAL,	81,	1618:39,	3,	21,	6,	86,	127,	171,	5.2,	36.2,	2.15,	3.63,	8.90,	88.86,	2.89,	2.73,	51.5,	2.83,	2.58,	23.2,	38.3,	38.5,	-1;
GIRARDI_DAN,	82,	1738:14,	10,	18,	9,	147,	203,	306,	13.5,	24.3,	2.55,	2.31,	8.11,	90.33,	2.45,	2.14,	53.3,	2.77,	2.64,	34.5,	26.0,	39.5,	-1;
GLEASON_TIM,	79,	1473:01,	3,	16,	9,	97,	143,	202,	5.3,	28.1,	2.32,	3.06,	8.42,	89.89,	3.24,	2.82,	53.5,	2.80,	2.67,	24.7,	35.4,	39.9,	-1;
GONCHAR_SERGEI,	78,	2019:39,	12,	53,	23,	173,	264,	370,	9.4,	41.7,	3.77,	2.44,	12.28,	91.78,	2.44,	2.68,	47.7,	2.82,	2.60,	31.6,	31.9,	36.5,	1;
GORGES_JOSH,	62,	1011:03,	0,	9,	3,	41,	68,	93,	0.0,	29.0,	1.84,	2.14,	7.58,	92.70,	3.35,	2.55,	56.7,	2.69,	2.63,	24.1,	32.4,	43.6,	-1;
GREBESHKOV_DENIS,	71,	1197:36,	3,	14,	6,	34,	60,	102,	4.6,	21.5,	3.26,	2.81,	12.08,	89.72,	2.54,	2.86,	47.1,	2.61,	2.49,	33.1,	30.5,	36.5,	-1;
GREEN_MIKE,	81,	1911:19,	18,	36,	17,	226,	323,	457,	15.8,	31.6,	3.58,	2.23,	9.79,	90.35,	2.63,	2.94,	47.3,	2.71,	2.69,	40.3,	21.3,	38.4,	-1;
GREENE_ANDY,	59,	1149:36,	2,	8,	6,	50,	75,	121,	5.3,	21.1,	1.98,	2.14,	7.08,	91.88,	2.47,	2.32,	51.5,	2.72,	2.64,	31.6,	26.3,	42.2,	-1;
GREENE_MATT,	46,	768:53,	0,	1,	0,	28,	53,	82,	0.0,	5.0,	1.56,	3.04,	7.30,	91.20,	2.84,	2.88,	49.7,	2.67,	2.49,	26.7,	36.4,	36.9,	-1;
GROSSMANN_NICKLAS,	62,	964:28,	0,	7,	2,	34,	48,	77,	0.0,	17.9,	2.43,	2.43,	10.54,	91.22,	3.13,	2.47,	56.0,	2.70,	2.49,	25.8,	34.5,	39.7,	-1;
HAINSEY_RON,	78,	1759:39,	8,	24,	14,	161,	240,	371,	10.5,	31.6,	2.59,	2.25,	8.04,	90.61,	2.28,	2.56,	47.1,	2.67,	2.59,	38.6,	25.0,	36.4,	-1;
HALE_DAVID,	58,	805:25,	0,	2,	0,	35,	59,	87,	0.0,	8.3,	1.79,	2.31,	6.94,	91.32,	2.76,	2.73,	50.3,	2.55,	2.53,	30.6,	30.7,	38.7,	-1;
HAMHUIS_DAN,	80,	1818:15,	4,	23,	7,	127,	171,	264,	5.6,	31.9,	2.38,	3.10,	8.75,	90.04,	2.81,	2.52,	52.8,	2.88,	2.49,	23.1,	35.8,	41.1,	-1;
HAMRLIK_ROMAN,	77,	1781:30,	5,	21,	12,	128,	176,	257,	6.4,	26.9,	2.63,	2.73,	9.51,	91.37,	3.44,	2.31,	59.8,	2.76,	2.65,	25.9,	34.9,	39.1,	-1;
HANNAN_SCOTT,	82,	1859:03,	2,	19,	7,	79,	112,	148,	3.0,	28.8,	2.13,	3.19,	8.85,	89.31,	3.08,	2.19,	58.4,	2.68,	2.53,	24.6,	36.5,	39.0,	-1;
HARROLD_PETER,	25,	409:42,	2,	3,	0,	16,	20,	35,	11.1,	16.7,	2.64,	2.20,	9.68,	91.48,	2.99,	3.03,	49.6,	2.57,	2.45,	32.4,	25.2,	42.5,	-1;
HATCHER_DERIAN,	44,	926:58,	2,	5,	2,	27,	35,	58,	5.7,	14.3,	2.27,	3.43,	8.77,	91.40,	3.23,	2.44,	56.9,	2.77,	2.63,	19.5,	41.8,	38.8,	-1;
HAVELID_NICLAS,	81,	1660:56,	1,	13,	5,	54,	71,	97,	1.4,	17.8,	2.64,	3.87,	12.27,	89.98,	3.03,	2.58,	54.0,	2.94,	2.60,	21.0,	40.7,	38.2,	-1;
HEDICAN_BRET,	65,	1249:29,	2,	14,	4,	79,	102,	151,	3.1,	21.9,	3.07,	2.93,	9.26,	91.34,	3.05,	2.83,	51.8,	2.84,	2.64,	29.7,	29.0,	41.4,	-1;
HEJDA_JAN,	81,	1709:39,	0,	13,	4,	71,	101,	163,	0.0,	20.6,	2.21,	2.60,	9.00,	91.59,	2.31,	2.46,	48.4,	3.01,	2.52,	19.1,	40.3,	40.6,	-1;
HENDRY_JORDAN,	40,	688:26,	1,	3,	0,	32,	41,	55,	4.0,	12.0,	2.18,	2.79,	9.65,	91.49,	2.81,	2.70,	51.0,	2.65,	2.45,	24.8,	34.8,	40.5,	-1;
HILL_SEAN,	34,	516:33,	2,	7,	2,	18,	26,	42,	11.1,	38.9,	2.09,	3.60,	9.42,	89.49,	2.69,	2.34,	53.4,	2.55,	2.50,	24.9,	35.3,	39.9,	-1;
HJALMARSSON_NIKLAS,	13,	177:03,	0,	1,	1,	5,	10,	13,	0.0,	25.0,	1.36,	2.03,	5.80,	91.78,	2.94,	2.61,	52.9,	2.51,	2.45,	33.1,	32.5,	34.3,	-1;
HNIDY_SHANE,	76,	1066:03,	2,	6,	3,	49,	74,	113,	6.9,	20.7,	1.63,	2.31,	6.02,	92.13,	2.39,	2.36,	50.3,	2.65,	2.62,	31.2,	28.1,	40.8,	-1;
HUNWICK_MATT,	13,	137:21,	0,	1,	1,	6,	9,	11,	0.0,	16.7,	2.62,	2.62,	10.53,	93.10,	2.57,	2.41,	51.6,	2.61,	2.72,	24.8,	34.3,	41.0,	-1;
HUSKINS_KENT,	76,	1221:25,	4,	15,	7,	46,	72,	116,	8.3,	31.2,	2.36,	1.52,	9.27,	94.15,	2.73,	2.38,	53.4,	2.56,	2.60,	32.1,	31.1,	36.8,	-1;
JACKMAN_BARRET,	78,	1746:47,	2,	14,	6,	80,	112,	164,	3.4,	24.1,	1.99,	2.95,	7.82,	89.68,	2.62,	2.53,	50.8,	2.76,	2.53,	23.0,	37.0,	40.0,	-1;
JANIK_DOUG,	61,	568:53,	1,	3,	2,	23,	36,	61,	6.2,	18.8,	1.69,	2.21,	6.78,	91.89,	2.45,	3.17,	43.6,	2.66,	2.64,	28.9,	32.3,	38.8,	-1;
JOHANSSON_MAGNUS,	45,	708:29,	0,	14,	4,	37,	52,	86,	0.0,	48.3,	2.46,	2.46,	7.18,	91.05,	2.85,	2.58,	52.5,	2.58,	2.68,	39.6,	25.0,	35.4,	-1;
JOHNSON_AARON,	30,	415:51,	0,	2,	0,	16,	22,	46,	0.0,	9.5,	3.03,	2.45,	10.61,	91.28,	2.20,	2.70,	44.9,	2.56,	2.58,	33.0,	26.1,	41.0,	-1;
JOHNSON_ERIK,	69,	1252:59,	5,	28,	13,	105,	152,	224,	7.8,	43.8,	3.06,	2.39,	9.97,	89.75,	2.44,	2.73,	47.1,	2.57,	2.53,	37.9,	23.4,	38.7,	-1;
JOHNSON_JACK,	74,	1604:10,	3,	8,	2,	81,	113,	176,	5.3,	14.0,	2.13,	3.44,	8.95,	90.85,	2.94,	3.07,	48.9,	2.78,	2.46,	25.0,	36.1,	38.9,	-1;
