KINDL_JAKUB       48      653:16      2      2      1     62     83    123      9.1      9.1     2.02     2.66     6.81    90.52     2.93     2.75     51.5     2.48     2.60   38.8   27.3   34.0 -1
KLEIN_KEVIN       81     1684:08      2     16      6     99    142    194      3.3     26.2     2.17     2.71     9.55    92.12     2.73     2.23     55.0     2.82     2.64   23.5   44.5   32.0 -1
KLESLA_ROSTISLAV       61     1162:54      4      7      4     67     99    139      8.7     15.2     2.37     3.40     9.81    90.65     2.35     2.75     46.1     2.94     2.59   24.2   43.9   31.8 -1
KOMISAREK_MIKE       75     1022:20      1      9      4     48     77    149      2.7     24.3     2.17     3.52     9.11    89.71     2.60     2.73     48.8     2.64     2.56   24.3   40.8   34.9 -1
KRONWALL_NIKLAS       77     1760:54     11     26     11    131    185    263     12.6     29.9     2.96     2.49     9.13    91.32     3.04     2.96     50.7     2.71     2.61   33.8   34.5   31.6 -1
KUBA_FILIP       64     1326:42      2     14      5     76    116    176      4.0     28.0     2.26     3.75     7.52    88.11     2.41     2.60     48.2     2.69     2.57   35.0   31.2   33.7 -1
KUBINA_PAVEL       79     1518:49      4     19      8     78    120    196      6.1     28.8     2.61     2.21     8.02    92.00     3.26     2.98     52.2     2.59     2.60   33.3   30.9   35.9 -1
KULIKOV_DMITRY       72     1436:26      6     20      9     83    127    213     10.2     33.9     2.46     2.59     7.87    91.01     2.28     2.53     47.4     2.62     2.59   39.9   28.0   32.1 -1
LARSEN_PHILIP        6       80:36      0      2      0     11     17     18      0.0     28.6     5.21     3.72    14.00    85.29     2.81     2.69     51.1     2.37     2.59   47.1   21.8   31.0 -1
LASHOFF_MATT       11      152:09      0      1      0      8     15     22      0.0     14.3     2.76     1.58     9.09    95.24     2.62     2.82     48.1     2.48     2.52   26.3   33.1   40.7 -1
LEACH_JAY        7       99:42      0      0      0      2      4      6      0.0      0.0     2.41     1.80    12.50    92.68     2.14     2.31     48.2     2.75     2.54   32.0   25.3   42.7 -1
LEBDA_BRETT       41      546:52      1      3      0     34     61    107      6.2     18.8     1.75     3.18     5.97    89.14     2.64     2.78     48.7     2.53     2.62   40.4   25.1   34.6 -1
LEDDY_NICK       46      658:22      4      3      1     37     52     68     12.9      9.7     2.83     3.10     8.88    89.51     3.15     2.48     56.0     2.61     2.65   36.6   23.0   40.4 -1
LEE_BRIAN       50      864:34      0      3      1     35     65     90      0.0     11.5     1.80     2.92     7.01    90.73     2.37     2.91     44.9     2.73     2.57   24.8   35.8   39.5 -1
LEOPOLD_JORDAN       71     1656:20     13     22     11    134    177    273     17.3     29.3     2.72     3.15     8.18    90.08     3.20     2.43     56.9     2.67     2.61   36.8   30.8   32.4 -1
LEPISTO_SAMI       70     1228:53      4     12      4     56     83    134      8.5     25.5     2.29     2.64     8.15    91.65     2.83     2.63     51.8     2.69     2.55   29.3   36.3   34.4 -1
LETANG_KRIS       82     1970:45      8     42     19    235    336    487      7.1     37.5     3.41     2.44     9.73    90.65     2.44     2.27     51.8     2.71     2.61   40.3   23.7   36.0 -1
LIDSTROM_NICKLAS       82     1924:25     16     46     18    175    264    357     13.2     38.0     3.77     3.06    10.73    90.27     2.94     2.69     52.3     2.87     2.59   37.3   32.3   30.4 -1
LILES_JOHN-MICHAEL       76     1672:40      6     40     19    163    230    360      6.3     42.1     3.41     2.69    10.12    89.53     2.51     3.36     42.8     2.73     2.59   43.1   24.7   32.2 -1
LILJA_ANDREAS       52      906:31      1      6      1     31     44     60      6.2     37.5     1.06     3.44     5.52    90.28     2.87     2.67     51.7     2.77     2.60   21.7   42.9   35.3 -1
LOVEJOY_BEN       47      705:05      3     15      7     60     95    138      8.8     44.1     2.89     2.38     9.34    91.95     2.60     2.23     53.8     2.57     2.61   31.5   30.1   38.4 -1
LUNDIN_MIKE       69     1407:52      1     11      4     55     93    159      2.0     21.6     2.17     3.20     8.63    90.04     2.99     2.63     53.2     2.71     2.60   21.8   36.9   41.3 -1
LYDMAN_TONI       78     1729:20      3     22     13     99    148    195      3.4     25.0     3.05     2.95    12.10    90.95     3.43     2.80     55.0     2.93     2.59   23.0   43.4   33.5 -1
MACDONALD_ANDREW       60     1404:51      4     23      9     72    115    196      5.0     28.8     3.42     2.78    11.53    90.97     2.49     3.09     44.6     2.72     2.55   32.3   35.0   32.8 -1
MAGNAN_OLIVIER       18      282:49      0      0      0      8     14     20      0.0      0.0     0.85     2.97     3.12    90.14     2.11     2.42     46.6     2.68     2.54   34.4   32.4   33.2 -1
MARA_PAUL       53      968:50      1      5      1     50     75     95      3.2     16.1     1.92     2.54     8.12    93.27     2.91     2.64     52.5     2.69     2.57   29.9   33.6   36.5 -1
MARKOV_ANDREI        7      160:24      1      2      1     20     29     37     14.3     28.6     2.62     1.12     7.87    96.51     2.52     2.43     50.9     2.80     2.62   44.9   26.9   28.2 -1
MARTIN_PAUL       77     1799:08      3     21      8    104    144    206      3.8     26.6     2.63     2.17     8.24    91.41     2.86     2.45     53.8     2.71     2.63   34.5   31.3   34.3 -1
MARTINEK_RADEK       64     1334:07      3     13      7     97    145    210      6.1     26.5     2.20     3.01     8.07    90.55     2.68     2.99     47.3     2.73     2.54   24.5   39.5   35.9 -1
MARTINEZ_ALEC       60      916:43      6     10      3     75    113    191     15.4     25.6     2.55     1.44     7.93    93.39     2.30     2.59     47.0     2.62     2.65   39.0   26.0   35.0 -1
MCBAIN_JAMIE       75     1431:07      7     23      9     94    129    220      9.6     31.5     3.06     2.81     9.93    90.81     2.91     2.67     52.1     2.59     2.57   36.3   28.0   35.7 -1
MCCABE_BRYAN       67     1311:00      7     21     12    122    152    250     11.7     35.0     2.75     2.20     8.13    92.33     2.45     2.60     48.5     2.57     2.63   44.8   24.2   31.0 -1
MCDONAGH_RYAN       40      747:24      1      8      5     27     40     70      2.6     20.5     3.13     2.33    10.16    92.20     2.58     2.20     54.0     2.72     2.52   28.6   33.9   37.5 -1
MCQUAID_ADAM       67      995:45      3     12      6     46     62    123      5.4     21.4     3.37     2.05    12.31    93.84     2.85     2.29     55.4     2.60     2.60   27.1   36.9   36.0 -1
MESZAROS_ANDREJ       81     1710:47      8     24     14    144    204    314      8.7     26.1     3.23     2.42    10.05    92.21     2.87     2.55     52.9     2.59     2.56   29.7   32.5   37.8 -1
METHOT_MARC       74     1471:48      0     15      7     58     89    132      0.0     28.3     2.16     3.46     8.56    89.63     2.44     2.77     46.8     2.87     2.57   26.4   40.4   33.2 -1
MEYER_FREDDY       15      228:57      1      1      1     11     19     29     25.0     25.0     1.05     2.88     4.49    92.25     2.45     3.10     44.2     2.70     2.52   27.2   35.0   37.9 -1
