DEMITRA_PAVOL       28      453:46      3     13      6     53     71     91     10.3     44.8     3.83     2.25    11.24    92.13     3.26     2.50     56.6     2.72     2.64   40.8   32.1   27.1 -1
DOAN_SHANE       81     1559:21     18     35     23    230    320    411     23.4     45.5     2.96     2.31     8.62    90.88     2.34     2.27     50.7     2.77     2.67   42.8   24.9   32.3 -1
DONOVAN_SHEAN       30      222:56      2      3      1     24     29     36     25.0     37.5     2.15     3.23     7.34    87.23     2.25     2.74     45.0     2.50     2.70   30.8   26.9   42.3 -1
DORSETT_DEREK       51      555:23      4     10      5     57     72     91     21.1     52.6     2.05     1.40     7.45    94.67     2.34     3.04     43.5     2.75     2.57   25.9   32.7   41.4 -1
DOWNIE_STEVE       78     1146:35     21     24     13    114    157    183     26.9     30.8     4.08     2.09    11.62    92.02     2.36     3.24     42.1     2.77     2.64   40.3   20.5   39.2 -1
DRAPER_KRIS       81      934:50      7     15      9     98    126    155     21.9     46.9     2.05     2.50     6.91    92.07     2.29     2.88     44.4     2.64     2.62   27.8   38.8   33.3 -1
DRURY_CHRIS       77     1368:41     14     18     12    148    215    267     32.6     41.9     1.89     3.02     7.21    90.97     2.94     2.43     54.7     2.83     2.63   25.6   47.7   26.7 -1
DUBINSKY_BRANDON       69     1349:18     20     24     18    165    220    291     28.2     33.8     3.16     2.54    10.04    91.36     2.56     2.51     50.5     2.85     2.62   30.7   33.8   35.5 -1
DUCHENE_MATT       81     1436:22     24     31     16    180    245    309     27.3     35.2     3.68     2.17    11.73    92.01     2.62     2.74     48.9     2.68     2.66   39.4   23.9   36.7 -1
DUCO_MIKE       10       77:14      0      0      0      6      9     11      0.0      0.0     0.00     2.33     0.00    92.68     2.17     2.66     45.0     2.65     2.65   30.3   31.8   37.9 -1
DUMONT_J.P.       74     1093:06     17     28     20    112    151    196     26.6     43.8     3.51     1.87    10.81    92.61     2.42     2.57     48.5     2.64     2.63   41.4   23.5   35.1 -1
DUPUIS_PASCAL       81     1148:56     18     20     12    157    212    268     36.0     40.0     2.61     2.98     9.26    90.42     3.15     2.74     53.5     2.72     2.64   30.9   30.3   38.7 -1
DURNO_CHRIS       41      306:00      4      4      2     27     34     46     40.0     40.0     1.96     1.37     7.35    95.42     2.49     2.74     47.6     2.51     2.66   28.4   28.0   43.6 -1
DVORAK_RADEK       76     1325:00     14     18      8    140    184    228     34.1     43.9     1.86     2.90     7.39    91.81     2.46     2.69     47.8     2.83     2.64   21.8   42.3   35.9 -1
DWYER_PATRICK       58      725:24      7      5      3     80    111    142     38.9     27.8     1.49     2.90     6.29    91.46     2.80     2.99     48.4     2.79     2.59   27.8   36.4   35.9 -1
D_AGOSTINI_MATT       48      463:29      2      2      0     54     69     97     33.3     33.3     0.78     2.59     3.11    91.42     2.51     2.57     49.4     2.66     2.69   31.8   33.4   34.7 -1
EAGER_BEN       60      499:43      7      9      4     68     89    113     30.4     39.1     2.76     1.68     8.42    92.67     2.64     2.74     49.1     2.46     2.60   42.7   18.1   39.2 -1
EARL_ROBBIE       32      286:01      6      0      0     29     49     61     66.7      0.0     1.89     1.68     8.11    93.89     2.26     2.90     43.9     2.53     2.63   23.5   29.4   47.1 -1
EAVES_PATRICK       65      873:30     12     10      5    120    168    210     35.3     29.4     2.33     3.16     7.98    90.89     2.17     2.63     45.3     2.72     2.61   26.9   41.2   32.0 -1
EBBETT_ANDREW       61      774:40      9      6      4     72    105    133     36.0     24.0     1.94     2.63     7.74    91.41     2.74     2.73     50.1     2.67     2.59   26.9   38.4   34.7 -1
ELIAS_PATRIK       57     1003:31     19     29     20    144    186    234     29.7     45.3     3.83     2.09    11.47    91.36     2.52     2.20     53.4     2.76     2.66   42.5   24.9   32.7 -1
ELLER_LARS        7       75:44      2      0      0      8     13     14     50.0      0.0     3.17     0.79     8.51    97.14     2.57     2.69     48.9     2.61     2.62   38.1   38.1   23.8 -1
ELLIS_MATT       72      651:38      3     10      4    112    147    177     15.0     50.0     1.84     1.84     5.97    93.51     2.47     2.52     49.5     2.56     2.63   28.5   32.4   39.0 -1
ENNIS_TYLER       10      153:23      3      6      3     23     29     36     23.1     46.2     5.08     2.74    13.00    88.71     2.86     2.30     55.5     2.53     2.54   49.3   17.1   33.6 -1
ERAT_MARTIN       74     1331:16     21     28     18    168    215    276     30.4     40.6     3.11     3.02     8.68    89.45     2.50     2.42     50.8     2.80     2.62   36.8   29.9   33.4 -1
ERIKSSON_LOUI       81     1600:42     29     42     17    214    297    352     29.0     42.0     3.75     3.49    11.25    89.27     2.91     2.76     51.3     2.75     2.61   42.7   26.7   30.6 -1
FEDORUK_TODD       50      376:01      3      3      3     22     33     40     42.9     42.9     1.12     3.03     5.00    91.20     2.20     2.84     43.7     2.61     2.62   19.9   34.7   45.3 -1
FEDOTENKO_RUSLAN       80     1172:06     11     19     10    158    221    284     22.4     38.8     2.51     2.92     7.59    89.42     3.40     2.70     55.7     2.70     2.66   37.5   23.7   38.8 -1
FEHR_ERIC       69      836:50     21     18     10    145    198    252     36.8     31.6     4.09     1.94    12.26    92.50     3.39     2.78     55.0     2.60     2.68   35.0   24.7   40.4 -1
FERRIERO_BENN       24      267:18      2      3      1     42     55     66     22.2     33.3     2.02     1.12     6.57    95.28     3.12     2.51     55.5     2.73     2.69   32.5   29.0   38.5 -1
FIDDLER_VERNON       75     1078:32      8     22     13    117    162    196     18.2     50.0     2.45     2.73     9.89    92.36     2.26     2.28     49.8     2.85     2.62   20.2   49.9   30.0 -1
FILATOV_NIKITA       13      105:25      2      0      0     11     17     24    100.0      0.0     1.14     1.14     3.64    96.00     2.60     2.87     47.5     2.60     2.59   40.0   21.4   38.6 -1
FILPPULA_VALTTERI       55     1002:52     11     24     16    113    145    188     25.0     54.5     2.63     2.69     7.48    91.19     2.66     2.35     53.1     2.84     2.65   38.5   29.1   32.4 -1
FISHER_MIKE       79     1498:25     25     28     15    212    295    376     32.9     36.8     3.04     2.92    10.57    89.79     2.67     2.57     51.0     2.82     2.64   33.4   35.7   30.9 -1
FLEISCHMANN_TOMAS       69     1106:29     23     28     19    121    184    240     28.4     34.6     4.39     2.87    13.34    90.89     3.81     2.47     60.7     2.65     2.68   38.2   24.9   36.9 -1
FOLIGNO_NICK       61      872:52      9     17     12     83    122    148     23.1     43.6     2.68     1.65     9.15    93.14     2.70     2.89     48.3     2.67     2.68   36.8   25.5   37.7 -1
FRANZEN_JOHAN       27      505:04     10     11      4     91    119    149     28.6     31.4     4.16     2.26    11.01    88.48     3.05     2.17     58.5     2.83     2.66   45.0   26.2   28.8 -1
FRASER_COLIN       70      671:59      7     12      6     92    111    133     26.9     46.2     2.32     2.95     8.20    87.91     2.96     2.33     56.0     2.54     2.59   26.7   42.9   30.5 -1
FROLIK_MICHAEL       82     1433:14     21     22      7    219    282    369     30.0     31.4     2.93     2.34     8.65    92.17     2.59     2.95     46.7     2.76     2.66   36.5   29.0   34.5 -1
FROLOV_ALEXANDER       81     1492:26     19     32     20    182    245    302     26.4     44.4     2.90     2.57     9.81    89.26     2.70     2.62     50.8     2.76     2.63   36.3   25.6   38.1 -1
GABORIK_MARIAN       76     1613:39     42     44     31    272    383    478     38.2     40.0     4.09     2.42    11.82    91.05     2.14     2.58     45.4     2.83     2.62   45.4   21.4   33.2 -1
GAGNE_SIMON       58     1080:09     17     23     14    183    242    310     29.3     39.7     3.22     2.28     9.52    91.31     2.76     2.74     50.2     2.78     2.67   39.0   26.1   34.9 -1
GAGNER_SAM       68     1107:36     15     26     13    170    233    281     25.9     44.8     3.14     2.49     9.43    90.21     2.59     3.33     43.7     2.69     2.62   38.9   26.2   34.9 -1
GALIARDI_T.J.       70     1272:43     15     24     13    120    184    226     27.8     44.4     2.55     3.16    10.87    90.92     2.92     2.54     53.5     2.77     2.64   25.5   42.1   32.4 -1
GAUSTAD_PAUL       65     1023:26     12     10      8    111    142    182     31.6     26.3     2.23     2.52     7.48    91.21     2.68     2.41     52.6     2.67     2.66   29.8   41.4   28.8 -1
GERBE_NATHAN       10      146:29      2      3      2     29     36     45     28.6     42.9     2.87     1.64    10.14    93.85     2.67     2.46     52.0     2.74     2.46   37.2   28.9   33.9 -1
GETZLAF_RYAN       66     1430:20     19     50     34    149    217    284     19.6     51.5     4.07     2.77    11.36    90.15     2.96     2.96     50.0     2.78     2.63   41.2   25.8   33.1 -1
GIONTA_BRIAN       61     1264:49     28     18      7    237    325    409     38.9     25.0     3.42     2.70     9.38    91.30     2.58     2.39     51.9     2.81     2.62   38.2   26.5   35.3 -1
GIROUX_ALEXANDRE        9       93:21      1      2      0     17     22     27     14.3     28.6     4.50     2.57    12.96    92.86     3.60     2.67     57.5     2.57     2.80   26.8   33.0   40.2 -1
GIROUX_CLAUDE       82     1362:18     16     31     22    145    209    260     24.2     47.0     2.91     2.42     8.70    90.11     2.83     2.75     50.8     2.72     2.65   39.0   26.3   34.7 -1
GLASS_TANNER       67      701:36      4      7      5     52     70     87     21.1     36.8     1.62     1.88     7.92    93.53     2.92     2.67     52.2     2.67     2.64   25.3   34.7   40.1 -1
GLENCROSS_CURTIS       67     1053:17     15     18     10    116    164    209     36.6     43.9     2.34     1.94     8.23    93.12     2.26     2.66     45.9     2.76     2.68   30.9   32.7   36.4 -1
GOC_MARCEL       73     1072:18     12     18      7    118    159    207     28.6     42.9     2.35     2.69     8.38    90.99     2.63     2.50     51.2     2.76     2.62   23.5   46.7   29.8 -1
GODARD_ERIC       45      188:19      1      2      1     17     24     30     14.3     28.6     2.23     1.59     8.54    93.90     2.74     2.84     49.2     2.47     2.67   26.1   29.9   43.9 -1
