ABDELKADER_JUSTIN       71     1271:36     23     21     15    154    201    237     28.8     26.2     3.77     2.36    11.59    89.61     2.65     2.63     50.2     2.67     2.56   46.8   22.4   30.8 -1
ADAMS_CRAIG       70      682:11      1      6      3     51     64     76      8.3     50.0     1.05     2.46     5.45    92.35     2.21     2.40     47.9     2.68     2.49   19.9   43.8   36.2 -1
AKESON_JASON       13      104:39      0      0      0      9     14     20      0.0      0.0     0.57     1.15     2.44    96.92     2.08     2.71     43.4     2.34     2.40   30.3   30.3   39.5 -1
ANDERSON_JOSH        6       80:42      0      1      0     10     13     19      0.0     33.3     2.23     2.97     7.14    90.48     2.99     3.00     49.9     2.62     2.36   29.6   32.4   38.0 -1
ANDERSSON_JOAKIM       68      790:47      3      5      5     74     88    103     17.6     29.4     1.29     2.50     6.23    92.79     2.45     2.66     47.9     2.61     2.52   21.8   46.2   31.9 -1
ANDREOFF_ANDY       18      154:14      2      1      0     14     24     28     66.7     33.3     1.17     0.78     4.69    97.33     2.29     2.29     49.9     2.37     2.74   41.4   28.3   30.3 -1
ANDRIGHETTO_SVEN       12      112:58      2      1      1     12     13     21     28.6     14.3     3.72     2.66    13.46    89.36     2.40     2.01     54.4     2.52     2.52   47.1   25.3   27.6 -1
ANISIMOV_ARTEM       52      851:06      7     20     15     88    136    175     17.9     51.3     2.75     3.60     9.24    89.08     2.65     2.76     49.0     2.61     2.53   31.8   36.2   32.0 -1
ARCOBELLO_MARK       77     1140:07     17     14      7    129    186    243     40.5     33.3     2.21     2.74     7.47    90.66     2.24     3.08     42.1     2.62     2.55   39.2   24.6   36.3 -1
ARVIDSSON_VIKTOR        6       61:32      0      0      0      9     14     18      0.0      0.0     0.97     0.97     4.00    96.30     2.79     2.42     53.5     2.55     2.67   45.0   38.3   16.7 -1
ATKINSON_CAM       78     1325:18     22     18      9    212    275    337     36.7     30.0     2.72     2.22     8.12    92.76     3.01     3.26     47.9     2.67     2.52   36.5   27.3   36.2 -1
BACKES_DAVID       80     1491:17     26     32     18    183    260    305     27.7     34.0     3.78     2.74    11.52    89.91     2.62     2.18     54.6     2.69     2.56   30.9   39.4   29.7 -1
BACKLUND_MIKAEL       52      922:43     10     17      8    103    144    192     25.0     42.5     2.60     2.80     9.83    90.07     2.82     2.52     52.8     2.72     2.57   27.4   39.9   32.7 -1
BACKSTROM_NICKLAS       82     1683:28     18     60     31    153    231    283     17.1     57.1     3.74     2.39    10.69    90.77     2.82     2.37     54.3     2.66     2.58   42.0   27.9   30.2 -1
BAERTSCHI_SVEN       18      174:16      2      4      4     15     19     24     25.0     50.0     2.75     3.44    11.43    87.65     2.51     2.60     49.2     2.44     2.63   29.3   29.9   40.8 -1
BAILEY_JOSH       70     1174:39     15     26     14    140    186    261     23.4     40.6     3.27     2.71     9.03    90.45     3.19     2.53     55.7     2.65     2.52   45.5   22.5   32.1 -1
BARKOV_ALEKSANDER       71     1242:16     16     20      9    123    159    199     28.6     35.7     2.71     2.22     8.40    91.00     2.58     2.44     51.4     2.65     2.55   37.1   28.1   34.8 -1
BEAGLE_JAY       62      794:09     10     10      7     84    107    126     33.3     33.3     2.27     2.87     9.38    90.71     2.54     2.21     53.4     2.60     2.57   25.1   40.6   34.3 -1
BECK_TAYLOR       62      739:39      8      8      7     78    112    143     34.8     34.8     1.87     2.35     7.49    91.32     2.46     2.40     50.6     2.72     2.57   23.3   44.1   32.6 -1
BELESKEY_MATT       65      941:02     22     10      5    145    230    313     41.5     18.9     3.38     2.23    10.56    91.27     2.62     2.75     48.7     2.60     2.56   38.4   27.6   34.0 -1
BELLEMARE_PIERRE-EDOUARD       81     1039:10      6      6      4    113    159    204     23.1     23.1     1.50     2.71     6.42    91.34     2.42     2.71     47.2     2.60     2.53   27.3   40.3   32.4 -1
BENN_JAMIE       82     1635:29     35     52     32    253    356    466     29.2     43.3     4.40     3.34    12.21    88.38     2.70     2.69     50.1     2.68     2.52   42.3   26.4   31.3 -1
BENNETT_BEAU       49      611:53      4      8      6     81    110    145     20.0     40.0     1.96     2.16     6.39    91.27     2.42     2.45     49.7     2.62     2.46   33.5   30.2   36.3 -1
BERGENHEIM_SEAN       56      734:34      9     10      6    108    157    187     32.1     35.7     2.29     2.45     7.24    90.94     2.55     2.44     51.1     2.60     2.58   33.0   30.9   36.1 -1
BERGERON_PATRICE       81     1468:37     23     32     22    234    324    428     29.5     41.0     3.19     2.78     8.40    88.98     2.43     2.25     51.9     2.78     2.57   34.0   38.1   27.8 -1
BERGLUND_PATRIK       77     1122:25     12     15      8    145    195    234     30.0     37.5     2.14     2.62     7.18    89.18     3.02     2.26     57.2     2.61     2.57   31.7   34.5   33.8 -1
BERNIER_STEVE       67      866:45     16     16     10    107    132    160     35.6     35.6     3.12     2.08    11.51    92.15     1.95     2.53     43.5     2.58     2.56   37.6   28.0   34.4 -1
BICKELL_BRYAN       80      966:01     14     14      6    113    148    195     34.1     34.1     2.55     1.80     7.47    93.58     2.71     2.27     54.4     2.49     2.59   46.5   18.6   34.9 -1
BJUGSTAD_NICK       72     1193:55     24     19      8    207    271    325     42.1     33.3     2.87     2.76     8.14    89.64     2.50     2.34     51.7     2.62     2.57   40.7   27.7   31.6 -1
BOEDKER_MIKKEL       45      786:46     14     14      6     79    107    150     33.3     33.3     3.20     2.75     9.79    90.03     2.07     3.26     38.8     2.67     2.61   48.3   22.4   29.2 -1
BOLL_JARED       72      523:47      1      4      3     28     40     55      9.1     36.4     1.26     2.75     6.55    91.75     2.25     3.15     41.6     2.31     2.51   30.1   33.1   36.7 -1
BOLLAND_DAVE       53      865:27      6     17     11     76    106    128     15.0     42.5     2.77     2.84    10.00    90.70     2.26     2.44     48.1     2.73     2.51   29.0   40.2   30.7 -1
BOLLIG_BRANDON       62      533:05      1      4      1     67     87    112      9.1     36.4     1.24     2.25     5.24    91.97     2.64     2.78     48.8     2.45     2.56   24.7   36.0   39.3 -1
BONINO_NICK       75     1269:03     15     24     14    149    196    246     28.8     46.2     2.46     2.46     8.15    91.64     2.90     2.80     50.9     2.68     2.59   31.1   41.4   27.6 -1
BOOTH_DAVID       59      704:32      7      6      5    107    145    181     46.7     40.0     1.28     2.47     5.15    92.23     2.26     3.13     41.9     2.61     2.48   28.1   40.3   31.6 -1
BOUCHER_REID       11      122:32      1      0      0     20     31     37     33.3      0.0     1.47     3.43     6.00    89.39     2.39     2.39     50.0     2.49     2.39   36.4   22.9   40.7 -1
BOULTON_ERIC       10       71:58      2      0      0      9     11     13    100.0      0.0     1.67     2.50     6.45    92.50     2.61     2.64     49.7     2.39     2.62   40.8   10.2   49.0 -1
BOUMA_LANCE       78     1092:47     16     18     12    104    148    178     33.3     37.5     2.63     3.02    11.21    90.89     2.57     2.46     51.0     2.72     2.56   19.3   48.5   32.2 -1
BOURNIVAL_MICHAEL       29      228:45      3      2      1     27     33     46     27.3     18.2     2.88     2.10    10.58    92.00     1.94     2.10     48.0     2.49     2.53   28.9   41.2   29.9 -1
BOURQUE_GABRIEL       69      828:59      3     10      7     76    106    126     18.8     62.5     1.16     2.53     4.69    90.84     2.71     2.38     53.2     2.72     2.55   18.5   48.2   33.3 -1
BOURQUE_RENE       51      644:21      6      8      7     85    126    166     22.2     29.6     2.51     3.17     8.85    90.26     2.69     2.58     51.1     2.63     2.57   37.7   32.4   29.9 -1
BOYCHUK_ZACH       31      329:24      3      3      2     35     45     57     25.0     25.0     2.19     2.00     7.55    92.81     2.11     2.67     44.2     2.58     2.54   33.1   29.4   37.5 -1
BOYES_BRAD       78     1220:44     14     24     18    151    213    261     23.0     39.3     3.00     1.77     9.23    92.47     2.39     2.70     46.9     2.64     2.55   38.0   28.2   33.8 -1
BOYLE_BRIAN       82     1065:26     15      9      7    140    178    224     41.7     25.0     2.03     2.76     8.91    90.98     2.85     2.23     56.1     2.58     2.53   18.4   48.5   33.1 -1
BOZAK_TYLER       82     1570:06     23     26     16    154    205    247     27.4     31.0     3.21     3.52     8.97    89.65     2.29     2.85     44.6     2.65     2.54   39.4   33.6   27.0 -1
BRASSARD_DERICK       80     1391:36     19     41     16    168    217    281     21.8     47.1     3.75     2.29    10.05    90.83     3.23     2.26     58.9     2.67     2.56   44.7   26.3   29.0 -1
BRIERE_DANIEL       57      690:57      8      4      1     69     96    113     38.1     19.0     1.82     2.00     6.42    93.31     2.61     2.79     48.4     2.56     2.52   39.7   30.6   29.7 -1
BRODZIAK_KYLE       73      951:03      9     11      6     86    116    142     28.1     34.4     2.02     3.28     9.58    89.80     2.59     2.35     52.4     2.68     2.54   20.0   51.7   28.3 -1
BROUWER_TROY       82     1436:54     21     22     10    146    212    270     23.1     24.2     3.80     2.30    11.99    91.77     2.64     2.33     53.1     2.60     2.55   41.0   31.2   27.8 -1
BROWN_DUSTIN       82     1354:23     11     16     12    188    267    339     26.8     39.0     1.82     2.44     6.33    90.42     2.85     2.36     54.7     2.68     2.60   34.4   32.8   32.8 -1
BROWN_J.T.       52      551:33      3      6      3     74    100    124     18.8     37.5     1.74     2.39     7.24    91.97     2.71     2.45     52.5     2.49     2.52   22.8   38.8   38.4 -1
BROWN_MIKE       12       98:27      0      0      0     11     20     24      0.0      0.0     0.61     0.61     3.33    97.14     2.20     2.54     46.4     2.28     2.64   26.7   32.0   41.3 -1
BROWN_PATRICK        7       62:10      0      0      0      4      7     10      0.0      0.0     0.96     4.83     6.25    80.77     1.95     2.64     42.4     2.46     2.75   37.5   37.5   25.0 -1
BRUNNER_DAMIEN       17      257:30      2      5      3     29     43     59     22.2     55.6     2.10     1.17     7.20    95.05     2.24     2.59     46.3     2.68     2.55   44.8   22.6   32.6 -1
