HARRISON_JAY        7      120:50      0      1      1      6     20     31      0.0     20.0     2.48     3.48     7.94    89.55     2.98     3.18     48.3     2.90     2.61   30.6   30.6   38.9 -1
HARROLD_PETER       69      908:53      4      8      4     95    130    174     15.4     30.8     1.72     2.05     5.32    91.09     2.55     2.79     47.7     2.71     2.70   45.0   23.3   31.6 -1
HAVELID_NICLAS       78     1612:38      2     17     10     56     77    121      2.9     25.0     2.53     4.02    10.61    89.26     3.27     2.78     54.0     2.89     2.68   23.3   41.9   34.8 -1
HEDICAN_BRET       51      831:30      1      5      1     40     60     95      2.9     14.3     2.53     3.03     8.06    88.46     3.16     2.55     55.4     2.74     2.69   34.0   25.4   40.6 -1
HEJDA_JAN       82     1835:22      3     18      4     66     97    176      3.8     22.8     2.58     3.01    10.90    90.70     2.61     2.65     49.6     3.03     2.65   20.7   42.6   36.7 -1
HELMER_BRYAN       12      198:51      0      3      2      8     16     24      0.0     37.5     2.41     2.72     8.16    89.41     3.10     2.82     52.4     2.67     2.77   27.1   34.7   38.2 -1
HENDRY_JORDAN        9       90:54      0      0      0      1      3     10      0.0      0.0     1.32     3.30     7.41    88.37     2.78     2.48     52.9     2.81     2.69   37.3   32.2   30.5 -1
HEWARD_JAMIE       13      153:34      0      2      0     11     14     22      0.0     50.0     1.56     1.17     5.88    96.91     2.61     2.98     46.7     2.57     2.68   35.0   30.0   35.0 -1
HILLEN_JACK       40      608:26      1      5      3     47     66     89      5.3     26.3     1.87     2.76     6.51    90.51     2.43     3.12     43.8     2.73     2.70   31.3   32.1   36.6 -1
HJALMARSSON_NIKLAS       21      314:48      1      2      0     15     20     29     10.0     20.0     1.91     2.48     7.75    90.85     3.17     2.44     56.5     2.71     2.58   33.5   28.3   38.2 -1
HNIDY_SHANE       65     1016:13      3      9      5     49     72    120      6.8     20.5     2.60     2.54    10.07    91.71     3.25     2.09     60.9     2.67     2.76   30.6   30.4   39.0 -1
HUNWICK_MATT       53      900:20      6     21     11     58     75    114      9.7     33.9     4.13     2.47    14.03    92.57     3.18     2.18     59.4     2.77     2.76   34.4   28.3   37.3 -1
HUSKINS_KENT       33      620:01      2      4      2     20     29     49      6.9     13.8     2.81     2.81    10.66    92.27     2.87     2.69     51.6     2.81     2.66   27.7   36.9   35.5 -1
HUTCHINSON_ANDREW       40      574:23      2      3      2     58     82    111     11.8     17.6     1.78     2.72     6.59    89.96     2.71     2.93     48.1     2.63     2.74   35.2   30.0   34.8 -1
JACKMAN_BARRET       82     1922:08      4     17      8     89    125    174      6.0     25.4     2.09     3.40     8.60    89.48     2.89     2.45     54.1     2.98     2.64   20.6   43.9   35.5 -1
JANIK_DOUG       15      154:26      0      1      0      1      8     13      0.0     25.0     1.55     3.50     9.30    87.67     2.75     2.74     50.0     2.68     2.73   23.9   41.0   35.0 -1
JOHNSON_AARON       38      537:21      3      5      1     27     43     57     11.1     18.5     3.02     1.68    12.00    94.51     3.03     2.49     54.9     2.82     2.68   28.4   30.6   40.9 -1
JOHNSON_JACK       41      831:13      6      5      4     50     67    103     17.6     14.7     2.45     3.32     8.92    89.66     2.40     2.42     49.8     2.85     2.64   36.0   30.4   33.5 -1
JOHNSSON_KIM       81     1987:08      2     22     13     93    146    210      2.6     28.9     2.29     2.54     9.58    92.08     2.67     2.23     54.4     2.92     2.69   19.0   44.6   36.4 -1
JONES_RANDY       47      898:29      4      4      0     45     69    105     10.0     10.0     2.67     2.67     9.35    92.52     3.11     2.70     53.5     2.82     2.67   28.5   36.2   35.2 -1
JOSLIN_DEREK       12      136:19      0      0      0      9     12     19      0.0      0.0     1.32     2.64     4.29    90.32     3.11     2.26     57.9     2.76     2.73   41.2   27.9   30.9 -1
JOVANOVSKI_ED       81     1795:33      8     27     11    191    276    410      9.8     32.9     2.74     2.31     8.44    92.10     2.49     3.16     44.0     2.75     2.67   45.7   21.3   32.9 -1
JURCINA_MILAN       79     1276:13      3     11      6     95    147    216      7.0     25.6     2.02     2.26     6.67    91.67     3.37     3.14     51.7     2.78     2.75   30.2   30.7   39.1 -1
KABERLE_FRANTISEK       30      421:41      1      7      3     28     48     74      7.1     50.0     1.99     1.85     6.42    91.93     2.94     2.58     53.3     2.71     2.74   41.3   23.9   34.8 -1
KABERLE_TOMAS       57     1336:42      4     27     10     93    146    214      4.9     32.9     3.68     3.10    10.12    87.94     2.76     3.32     45.4     2.83     2.70   41.5   21.9   36.6 -1
KALININ_DMITRI       72     1269:39      2     14      4     66    106    162      4.4     31.1     2.13     2.93     7.39    90.76     2.52     2.46     50.5     2.81     2.72   36.4   30.4   33.3 -1
KEITH_DUNCAN       77     1967:55      8     36     19    173    250    362      7.3     32.7     3.35     2.62    10.24    91.20     2.74     2.47     52.6     2.98     2.66   27.5   36.9   35.7 -1
KLEE_KEN       70     1079:09      1     10      2     50     64    109      2.6     26.3     2.11     2.84     8.62    90.84     2.66     2.93     47.6     2.71     2.64   25.3   36.7   38.0 -1
KLEIN_KEVIN       63      797:52      4      8      3     41     63     97     14.3     28.6     2.11     2.18     7.71    92.58     2.40     2.70     47.1     2.64     2.71   32.8   30.0   37.2 -1
KLESLA_ROSTISLAV       34      713:12      1      8      0     30     40     71      4.5     36.4     1.85     2.27     7.72    92.82     2.93     2.70     52.0     2.91     2.66   26.9   35.7   37.4 -1
KOISTINEN_VILLE       38      558:53      3      8      5     42     58     90      9.7     25.8     3.33     2.04    11.31    92.69     2.40     2.68     47.2     2.70     2.72   43.8   21.1   35.1 -1
KOMISAREK_MIKE       66     1360:49      2      9      4     56     78    160      4.3     19.1     2.07     3.57     8.47    90.04     3.36     2.52     57.1     2.96     2.69   19.7   46.0   34.2 -1
KRAJICEK_LUKAS       71     1392:50      2     17      8     66     89    136      4.0     34.0     2.15     3.36     8.56    90.09     2.68     3.00     47.2     2.91     2.73   25.3   36.3   38.3 -1
KRONWALL_NIKLAS       79     1806:06      6     45     21    119    170    238      5.7     42.9     3.49     3.19     9.38    87.77     3.40     2.64     56.2     2.79     2.67   37.1   27.6   35.3 -1
KUBA_FILIP       71     1653:06      3     37     17    111    166    256      3.5     43.0     3.12     2.47     9.78    90.66     2.56     2.86     47.2     2.88     2.75   40.0   27.2   32.8 -1
KUBINA_PAVEL       82     1807:37     14     26     13    184    262    369     14.4     26.8     3.22     3.12     9.61    88.44     2.95     3.30     47.2     2.81     2.72   38.8   25.4   35.8 -1
KUKKONEN_LASSE       22      235:45      0      2      1     10     11     15      0.0     25.0     2.04     3.31     7.34    89.43     2.78     2.62     51.5     2.58     2.72   32.7   33.2   34.1 -1
LASHOFF_MATT       28      494:55      0      8      2     25     33     50      0.0     47.1     2.06     2.55     7.52    91.32     2.91     2.78     51.2     2.70     2.79   40.8   25.9   33.3 -1
LEACH_JAY       24      356:08      0      1      1      5     10     17      0.0     11.1     1.52     2.53     6.98    92.02     2.82     2.27     55.4     2.73     2.66   30.2   35.7   34.1 -1
LEBDA_BRETT       64      875:06      6     10      6     69    100    146     18.2     30.3     2.26     1.65     7.25    93.75     3.29     3.26     50.2     2.57     2.70   37.2   29.8   33.0 -1
LEE_BRIAN       53     1000:57      2     11      3     51     80    114      5.7     31.4     2.10     2.16     7.54    92.36     2.76     2.79     49.8     2.89     2.71   31.0   30.3   38.7 -1
LEOPOLD_JORDAN       83     1560:41      6     17     10    106    150    216      8.7     24.6     2.65     3.15     8.06    88.74     2.49     2.74     47.6     2.72     2.69   40.5   25.5   34.0 -1
LEPISTO_SAMI        7      137:13      0      4      2      7     12     23      0.0     50.0     3.50     2.62     9.76    88.24     3.32     2.72     55.0     2.69     2.94   53.1   19.5   27.3 -1
